Item,2017,2018,2019,2020,2021
Sales/Revenue,42.62B,44.54B,45.77B,17.34B,29.88B
Sales Growth,-,4.50%,2.75%,-62.12%,72.36%
Cost of Goods Sold (COGS) incl. D&A,30.42B,33.52B,34.35B,24.66B,29.86B
COGS Growth,-,10.21%,2.46%,-28.21%,21.09%
COGS excluding D&A,28.4B,31.37B,32.03B,22.29B,27.52B
Depreciation & Amortization Expense,2.02B,2.16B,2.32B,2.37B,2.34B
Depreciation,1.97B,2.12B,2.28B,2.32B,2.29B
Amortization of Intangibles,44M,41M,41M,41M,41M
Gross Income,12.21B,11.02B,11.42B,(7.32B),27M
Gross Income Growth,-,-9.72%,3.67%,-164.06%,100.37%
Gross Profit Margin,-,-,-,-,0.09%
SG&A Expense,1.84B,1.89B,2B,666M,1.1B
SGA Growth,-,2.77%,6.09%,-66.77%,64.86%
Research & Development,-,-,-,-,-
Other SG&A,1.84B,1.89B,2B,666M,-
Other Operating Expense,5.4B,5.68B,5.71B,3.4B,3.99B
Unusual Expense,756M,906M,644M,(796M),(3.95B)
EBIT after Unusual Expense,(756M),2.54B,3.06B,(10.59B),(1.12B)
Non Operating Income/Expense,145M,279M,162M,324M,353M
Non-Operating Interest Income,94M,118M,127M,41M,18M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,1.05B,1.06B,1.1B,1.23B,1.8B
Interest Expense Growth,-,0.28%,3.69%,12.05%,46.70%
Gross Interest Expense,1.05B,1.06B,1.1B,1.23B,1.8B
Interest Capitalized,-,-,-,-,-
Pretax Income,3.4B,1.88B,2.26B,(11.45B),(2.55B)
Pretax Income Growth,-,-44.51%,19.75%,-607.67%,77.75%
Pretax Margin,-,-,-,-,-8.53%
Income Tax,2.11B,472M,570M,(2.57B),(555M)
Income Tax - Current Domestic,10M,3M,2M,-,-
Income Tax - Current Foreign,14M,29M,8M,-,-
Income Tax - Deferred Domestic,2.03B,390M,560M,(233M),(47M)
Income Tax - Deferred Foreign,63M,50M,-,(2.34B),(508M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.28B,1.41B,1.69B,(8.89B),(1.99B)
Minority Interest Expense,-,-,-,-,-
Net Income,1.28B,1.41B,1.69B,(8.89B),(1.99B)
Net Income Growth,-,10.14%,19.41%,-626.99%,77.57%
Net Margin Growth,-,-,-,-,-6.67%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.28B,1.41B,1.69B,(8.89B),(1.99B)
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.28B,1.41B,1.69B,(8.89B),(1.99B)
EPS (Basic),2.62,3.04,3.8,(18.36),(3.09)
EPS (Basic) Growth,-,16.03%,25.09%,-582.85%,83.15%
Basic Shares Outstanding,489.16M,464.24M,443.36M,483.89M,644.02M
EPS (Diluted),2.61,3.03,3.8,(18.36),(3.09)
EPS (Diluted) Growth,-,16.09%,25.25%,-583.84%,83.15%
Diluted Shares Outstanding,491.69M,465.66M,444.27M,483.89M,644.02M
EBITDA,6.98B,5.61B,6.02B,(9.02B),(2.73B)
EBITDA Growth,-,-19.71%,7.46%,-249.77%,69.74%
EBITDA Margin,-,-,-,-,-9.14%
