Item,2017,2018,2019,2020,2021
Sales/Revenue,8.98B,9.54B,10.15B,11.6B,13.33B
Sales Growth,-,6.22%,6.43%,14.33%,14.85%
Cost of Goods Sold (COGS) incl. D&A,4.49B,4.74B,5.02B,5.82B,6.63B
COGS Growth,-,5.63%,5.91%,15.91%,13.85%
COGS excluding D&A,4.26B,4.48B,4.75B,5.51B,6.3B
Depreciation & Amortization Expense,233.85M,258.94M,270.88M,314.64M,328.22M
Depreciation,232.25M,257.54M,267.3M,303M,320.4M
Amortization of Intangibles,1.6M,1.4M,3.58M,11.64M,7.82M
Gross Income,4.49B,4.79B,5.13B,5.78B,6.7B
Gross Income Growth,-,6.82%,6.96%,12.78%,15.86%
Gross Profit Margin,-,-,-,-,50.27%
SG&A Expense,2.75B,2.97B,3.2B,3.36B,3.76B
SGA Growth,-,7.85%,7.57%,4.98%,12.02%
Research & Development,-,-,-,-,-
Other SG&A,2.75B,2.97B,3.2B,3.36B,-
Other Operating Expense,7.78M,7.82M,8.85M,4.84M,11.33M
Unusual Expense,(3.6M),1.7M,(3.9M),(2M),6.9M
EBIT after Unusual Expense,1.73B,1.81B,1.93B,2.42B,2.92B
Non Operating Income/Expense,(2.19M),211K,1.23M,304K,1.84M
Non-Operating Interest Income,2.35M,2.52M,2.55M,2.49M,1.97M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,91.35M,122.13M,139.98M,161.13M,144.77M
Interest Expense Growth,-,33.69%,14.61%,15.11%,-10.15%
Gross Interest Expense,99.85M,131.23M,152.98M,171.33M,151.77M
Interest Capitalized,8.5M,9.1M,13M,10.2M,7M
Pretax Income,1.64B,1.69B,1.79B,2.27B,2.78B
Pretax Income Growth,-,3.44%,5.68%,26.59%,22.75%
Pretax Margin,-,-,-,-,20.87%
Income Tax,504M,369.6M,399.29M,514.1M,617.23M
Income Tax - Current Domestic,508.76M,349.44M,377.86M,498.42M,590.83M
Income Tax - Current Foreign,-,-,273K,3.31M,6.02M
Income Tax - Deferred Domestic,(4.76M),20.16M,21.39M,13.88M,22.98M
Income Tax - Deferred Foreign,-,-,(236K),(1.5M),(2.59M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.13B,1.32B,1.39B,1.75B,2.16B
Minority Interest Expense,-,-,-,-,-
Net Income,1.13B,1.32B,1.39B,1.75B,2.16B
Net Income Growth,-,16.82%,5.02%,25.97%,23.53%
Net Margin Growth,-,-,-,-,16.24%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.13B,1.32B,1.39B,1.75B,2.16B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.13B,1.32B,1.39B,1.75B,2.16B
EPS (Basic),12.82,16.27,18.07,23.74,31.39
EPS (Basic) Growth,-,26.91%,11.06%,31.38%,32.22%
Basic Shares Outstanding,88.43M,81.41M,76.99M,73.82M,68.97M
EPS (Diluted),12.67,16.1,17.88,23.53,31.1
EPS (Diluted) Growth,-,27.07%,11.07%,31.60%,32.14%
Diluted Shares Outstanding,89.5M,82.28M,77.79M,74.46M,69.61M
EBITDA,1.96B,2.07B,2.19B,2.74B,3.26B
EBITDA Growth,-,5.86%,5.76%,24.79%,19.02%
EBITDA Margin,-,-,-,-,24.45%
