Item,2017,2018,2019,2020,2021
Sales/Revenue,1.22B,1.33B,1.49B,1.69B,2.08B
Sales Growth,-,9.18%,12.12%,13.44%,23.50%
Total Investment Income,-,-,(3.4M),-,-
Sundry Revenue/Income,3.46M,5.79M,6.77M,(3.88M),5.16M
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,873.87M,955.15M,1.04B,847.55M,1.12B
Total Interest Expense,-,-,-,305.2M,320.74M
Depreciation & Amortization Expense,498.79M,539.78M,593.96M,677.04M,897.84M
Other Operating Expense,10.65M,24.07M,13.05M,9.2M,8.76M
Operating Income,341.9M,372.18M,451.57M,840.6M,963.84M
Operating Income Growth,-,8.86%,21.33%,86.15%,14.66%
Non-Operating Income (Expense),40.9M,24.64M,32.25M,85.36M,67.56M
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,40.9M,24.64M,32.25M,85.36M,66.46M
Equity in Affiliates (Pretax),-,-,-,-,1.11M
Unusual Expense,57.43M,26.27M,40.19M,209.55M,318.26M
Pretax Income,325.36M,370.56M,443.64M,411.2M,392.4M
Pretax Income Growth,-,13.89%,19.72%,-7.31%,-4.57%
Pretax Margin,-,-,-,-,18.82%
Income Taxes,6.04M,5.34M,6.16M,14.69M,31.66M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,319.32M,365.22M,437.48M,396.51M,360.75M
Minority Interest Expense,520K,984K,996K,1.02M,1.29M
Net Income,318.8M,364.23M,436.48M,395.49M,359.46M
Net Income Growth,-,14.25%,19.84%,-9.39%,-9.11%
Net Margin Growth,-,-,-,-,17.24%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,318.8M,364.23M,436.48M,395.49M,359.46M
Preferred Dividends,17.28M,-,-,-,-
Net Income Available to Common,301.51M,364.23M,436.48M,395.49M,359.46M
EPS (Basic),1.1,1.26,1.38,1.15,0.87
EPS (Basic) Growth,-,14.55%,9.68%,-17.12%,-24.30%
Basic Shares Outstanding,273.47M,289.43M,315.84M,345.28M,414.54M
EPS (Diluted),1.1,1.26,1.38,1.15,0.87
EPS (Diluted) Growth,-,14.55%,9.57%,-17.07%,-24.31%
Diluted Shares Outstanding,273.94M,289.92M,316.16M,345.42M,414.77M
