Item,2017,2018,2019,2020,2021
Sales/Revenue,23.57B,24.52B,25.08B,23.87B,25.1B
Sales Growth,-,4.06%,2.28%,-4.83%,5.15%
Cost of Goods Sold (COGS) incl. D&A,16.34B,17.79B,18.05B,17B,17.99B
COGS Growth,-,8.88%,1.45%,-5.80%,5.81%
COGS excluding D&A,12.82B,13.72B,13.5B,12.3B,13B
Depreciation & Amortization Expense,3.53B,4.07B,4.55B,4.71B,4.99B
Depreciation,-,-,-,-,-
Amortization of Intangibles,-,-,-,-,-
Gross Income,7.22B,6.73B,7.03B,6.86B,7.11B
Gross Income Growth,-,-6.85%,4.46%,-2.33%,3.51%
Gross Profit Margin,-,-,-,-,28.31%
SG&A Expense,-,-,-,-,-
SGA Growth,-,-,-,-,-
Research & Development,-,-,-,-,-
Other SG&A,-,-,-,-,-
Other Operating Expense,1.23B,1.28B,1.31B,1.34B,1.39B
Unusual Expense,393M,673M,8M,984M,356M
EBIT after Unusual Expense,(393M),4.78B,5.71B,4.54B,5.36B
Non Operating Income/Expense,523M,289M,395M,431M,640M
Non-Operating Interest Income,13M,20M,31M,32M,16M
Equity in Affiliates (Pretax),119M,83M,162M,(2.01B),28M
Interest Expense,1.99B,2.09B,2.2B,2.16B,2.28B
Interest Expense Growth,-,5.44%,5.25%,-1.91%,5.46%
Gross Interest Expense,1.99B,2.09B,2.2B,2.16B,2.28B
Interest Capitalized,-,-,-,-,-
Pretax Income,4.27B,3.07B,4.1B,839M,3.76B
Pretax Income Growth,-,-27.97%,33.32%,-79.52%,348.63%
Pretax Margin,-,-,-,-,15.00%
Income Tax,1.2B,448M,519M,(236M),192M
Income Tax - Current Domestic,(243M),(658M),(289M),(290M),-
Income Tax - Current Foreign,3M,3M,2M,1M,2M
Income Tax - Deferred Domestic,1.45B,1.11B,817M,63M,198M
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,10M,10M,11M,10M,8M
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,3.07B,2.63B,3.58B,1.08B,3.57B
Minority Interest Expense,5M,(22M),(177M),(295M),(329M)
Net Income,3.07B,2.65B,3.76B,1.37B,3.9B
Net Income Growth,-,-13.64%,41.86%,-63.52%,184.74%
Net Margin Growth,-,-,-,-,15.54%
Extraordinaries & Discontinued Operations,(6M),19M,(7M),7M,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,(6M),19M,(7M),7M,7M
Net Income After Extraordinaries,3.06B,2.67B,3.75B,1.38B,3.91B
Preferred Dividends,-,-,41M,107M,106M
Net Income Available to Common,3.06B,2.67B,3.71B,1.27B,3.8B
EPS (Basic),4.37,3.77,5.09,1.72,4.94
EPS (Basic) Growth,-,-13.83%,35.04%,-66.11%,186.91%
Basic Shares Outstanding,700M,708M,729M,737M,769M
EPS (Diluted),4.37,3.77,5.09,1.72,4.94
EPS (Diluted) Growth,-,-13.83%,35.04%,-66.16%,187.30%
Diluted Shares Outstanding,700M,708M,729M,738M,769M
EBITDA,9.52B,9.52B,10.27B,10.23B,10.71B
EBITDA Growth,-,0.05%,7.84%,-0.36%,4.63%
EBITDA Margin,-,-,-,-,42.66%
