Item,2017,2018,2019,2020,2021
Sales/Revenue,2.29B,2.48B,2.49B,2.35B,2.76B
Sales Growth,-,8.58%,0.44%,-5.73%,17.57%
Cost of Goods Sold (COGS) incl. D&A,1.22B,1.32B,1.22B,1.19B,1.4B
COGS Growth,-,8.17%,-7.36%,-2.21%,17.56%
COGS excluding D&A,1.13B,1.24B,1.14B,1.11B,1.3B
Depreciation & Amortization Expense,84.22M,77.54M,76.88M,83.5M,103M
Depreciation,38.31M,39.05M,39.54M,41.65M,46.6M
Amortization of Intangibles,45.9M,38.5M,37.33M,41.84M,56.4M
Gross Income,1.07B,1.17B,1.27B,1.16B,1.36B
Gross Income Growth,-,9.06%,9.26%,-9.10%,17.58%
Gross Profit Margin,-,-,-,-,49.24%
SG&A Expense,566.04M,581.72M,672.09M,621.14M,706.2M
SGA Growth,-,2.77%,15.53%,-7.58%,13.70%
Research & Development,42.4M,48M,148.8M,130.5M,133M
Other SG&A,523.64M,533.72M,523.29M,490.64M,-
Other Operating Expense,-,-,-,-,1.3M
Unusual Expense,(10.05M),14.18M,23.44M,16.08M,25.6M
EBIT after Unusual Expense,513.08M,569.99M,578.3M,520.71M,628.4M
Non Operating Income/Expense,(6.27M),9.56M,(7.39M),394K,(10.9M)
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,51.54M,50.61M,38.01M,50.77M,37.7M
Interest Expense Growth,-,-1.81%,-24.89%,33.55%,-25.74%
Gross Interest Expense,51.54M,50.61M,38.01M,50.77M,37.7M
Interest Capitalized,-,-,-,-,-
Pretax Income,455.27M,528.94M,532.9M,470.34M,579.8M
Pretax Income Growth,-,16.18%,0.75%,-11.74%,23.27%
Pretax Margin,-,-,-,-,20.97%
Income Tax,118.02M,118.37M,107.38M,92.56M,130.5M
Income Tax - Current Domestic,100.98M,75.85M,58.89M,34.15M,75.7M
Income Tax - Current Foreign,50.78M,46.86M,41.86M,50.17M,60.9M
Income Tax - Deferred Domestic,(33.09M),(5.49M),10.04M,11.59M,(5.5M)
Income Tax - Deferred Foreign,(657K),1.14M,(3.42M),(3.35M),(600K)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,337.26M,410.57M,425.52M,377.78M,449.3M
Minority Interest Expense,-,-,-,-,(100K)
Net Income,337.26M,410.57M,425.52M,377.78M,449.4M
Net Income Growth,-,21.74%,3.64%,-11.22%,18.96%
Net Margin Growth,-,-,-,-,16.25%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,337.26M,410.57M,425.52M,377.78M,449.4M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,337.26M,410.57M,425.52M,377.78M,449.4M
EPS (Basic),4.42,5.37,5.63,4.99,5.91
EPS (Basic) Growth,-,21.45%,4.76%,-11.39%,18.53%
Basic Shares Outstanding,76.23M,76.41M,75.59M,75.74M,76M
EPS (Diluted),4.36,5.29,5.57,4.94,5.88
EPS (Diluted) Growth,-,21.38%,5.14%,-11.16%,18.93%
Diluted Shares Outstanding,77.33M,77.56M,76.45M,76.4M,76.4M
EBITDA,587.25M,661.72M,678.62M,620.28M,757M
EBITDA Growth,-,12.68%,2.56%,-8.60%,22.04%
EBITDA Margin,-,-,-,-,27.38%
