Item,2018,2019,2020,2021,2022
Sales/Revenue,2.62B,2.78B,3.03B,3.11B,4.59B
Sales Growth,-,6.19%,8.94%,2.53%,47.55%
Cost of Goods Sold (COGS) incl. D&A,1.53B,1.6B,1.71B,1.77B,2.57B
COGS Growth,-,4.57%,6.91%,3.37%,45.73%
COGS excluding D&A,1.35B,1.37B,1.51B,1.55B,2.02B
Depreciation & Amortization Expense,178.33M,225.92M,197.24M,219.24M,553.1M
Depreciation,108.14M,127.17M,122.71M,132.73M,184.41M
Amortization of Intangibles,70.2M,98.75M,74.53M,86.51M,368.7M
Gross Income,1.09B,1.18B,1.32B,1.34B,2.01B
Gross Income Growth,-,8.45%,11.68%,1.44%,49.93%
Gross Profit Margin,-,-,-,-,43.89%
SG&A Expense,661.24M,726.52M,768.63M,734.28M,1.39B
SGA Growth,-,9.87%,5.80%,-4.47%,89.37%
Research & Development,60.78M,63.04M,65.55M,66.33M,87.94M
Other SG&A,600.46M,663.48M,703.09M,667.95M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,16.71M,48.1M,19.26M,56.95M,224.07M
EBIT after Unusual Expense,(16.71M),410.1M,(19.26M),550.99M,397.91M
Non Operating Income/Expense,(14.55M),1.37M,3.8M,3.72M,6.19M
Non-Operating Interest Income,5.73M,3.02M,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,50.63M,45.02M,40.28M,37.18M,89.59M
Interest Expense Growth,-,-11.09%,-10.52%,-7.69%,140.97%
Gross Interest Expense,50.63M,45.51M,40.71M,39.18M,93.48M
Interest Capitalized,-,495K,428K,2M,3.89M
Pretax Income,354.98M,369.47M,498.75M,517.53M,314.5M
Pretax Income Growth,-,4.08%,34.99%,3.77%,-39.23%
Pretax Margin,-,-,-,-,6.86%
Income Tax,63.36M,64.39M,90.9M,120.66M,71.63M
Income Tax - Current Domestic,84.79M,71.88M,81.64M,119.77M,174.95M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,(21.43M),(7.48M),9.26M,898K,(103.32M)
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,291.62M,305.08M,407.86M,396.87M,242.87M
Minority Interest Expense,707K,1.03M,200K,(530K),(1.02M)
Net Income,290.92M,304.05M,407.66M,397.4M,243.89M
Net Income Growth,-,4.52%,34.08%,-2.52%,-38.63%
Net Margin Growth,-,-,-,-,5.32%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,290.92M,304.05M,407.66M,397.4M,243.89M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,290.92M,304.05M,407.66M,397.4M,243.89M
EPS (Basic),3.42,3.6,4.81,4.66,2.5
EPS (Basic) Growth,-,5.07%,33.76%,-3.00%,-46.39%
Basic Shares Outstanding,85.03M,84.58M,84.78M,85.2M,97.54M
EPS (Diluted),3.39,3.56,4.76,4.63,2.48
EPS (Diluted) Growth,-,4.81%,33.80%,-2.81%,-46.39%
Diluted Shares Outstanding,85.71M,85.47M,85.64M,85.9M,98.33M
EBITDA,609.47M,684.11M,751.73M,827.18M,1.18B
EBITDA Growth,-,12.25%,9.88%,10.04%,42.06%
EBITDA Margin,-,-,-,-,25.63%
