Item,2017,2018,2019,2020,2021
Sales/Revenue,9.49B,9.98B,9.97B,9.55B,11.2B
Sales Growth,-,5.19%,-0.13%,-4.20%,17.26%
Cost of Goods Sold (COGS) incl. D&A,6.46B,7.1B,7.21B,7.02B,7.91B
COGS Growth,-,9.90%,1.52%,-2.60%,12.74%
COGS excluding D&A,6.01B,6.52B,6.59B,6.23B,7.26B
Depreciation & Amortization Expense,446.67M,577.35M,618.27M,789.61M,649.78M
Depreciation,412.39M,491.02M,548.84M,692.51M,558.82M
Amortization of Intangibles,34.28M,30.75M,27.61M,28.89M,29.28M
Gross Income,3.03B,2.89B,2.76B,2.53B,3.29B
Gross Income Growth,-,-4.86%,-4.19%,-8.37%,29.77%
Gross Profit Margin,-,-,-,-,29.35%
SG&A Expense,1.63B,1.71B,1.84B,1.77B,1.93B
SGA Growth,-,5.02%,7.29%,-3.69%,9.06%
Research & Development,-,-,-,-,-
Other SG&A,1.63B,1.71B,1.84B,1.77B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,48.94M,78.65M,161.08M,132.45M,23.64M
EBIT after Unusual Expense,1.35B,1.1B,767.32M,632.4M,1.34B
Non Operating Income/Expense,(5.21M),(7.3M),23.5M,4.35M,12.23M
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,31.11M,38.83M,41.27M,52.38M,57.25M
Interest Expense Growth,-,24.80%,6.30%,26.91%,9.30%
Gross Interest Expense,39.65M,49.51M,48.49M,58.74M,66.33M
Interest Capitalized,8.54M,10.68M,7.21M,6.36M,9.08M
Pretax Income,1.32B,1.05B,749.55M,584.37M,1.29B
Pretax Income Growth,-,-20.39%,-28.56%,-22.04%,120.75%
Pretax Margin,-,-,-,-,11.52%
Income Tax,343.17M,184.35M,4.97M,68.65M,256.45M
Income Tax - Current Domestic,345.51M,37.22M,32.6M,(26.03M),117.99M
Income Tax - Current Foreign,73.25M,58.67M,80.22M,72.35M,143.39M
Income Tax - Deferred Domestic,(20.47M),74.06M,27.36M,14.65M,10.65M
Income Tax - Deferred Foreign,(55.13M),14.4M,(135.21M),7.68M,(15.58M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,974.69M,864.86M,744.57M,515.73M,1.03B
Minority Interest Expense,3.1M,7.04M,360K,132K,389K
Net Income,971.59M,857.81M,744.21M,515.6M,1.03B
Net Income Growth,-,-11.71%,-13.24%,-30.72%,100.38%
Net Margin Growth,-,-,-,-,9.22%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,971.59M,857.81M,744.21M,515.6M,1.03B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,971.59M,857.81M,744.21M,515.6M,1.03B
EPS (Basic),13.07,11.53,10.34,7.24,15.01
EPS (Basic) Growth,-,-11.78%,-10.32%,-29.97%,107.26%
Basic Shares Outstanding,74.36M,74.41M,71.99M,71.21M,68.85M
EPS (Diluted),12.98,11.47,10.3,7.22,14.94
EPS (Diluted) Growth,-,-11.63%,-10.23%,-29.88%,106.92%
Diluted Shares Outstanding,74.84M,74.77M,72.26M,71.4M,69.15M
EBITDA,1.85B,1.75B,1.55B,1.55B,2.01B
EBITDA Growth,-,-5.32%,-11.69%,0.50%,29.20%
EBITDA Margin,-,-,-,-,17.93%
