Item,2017,2018,2019,2020,2021
Sales/Revenue,1.67B,1.82B,2.02B,2.16B,2.42B
Sales Growth,-,8.82%,10.65%,7.23%,12.17%
Cost of Goods Sold (COGS) incl. D&A,876.52M,961.23M,1.07B,1.14B,1.26B
COGS Growth,-,9.66%,11.81%,5.79%,10.55%
COGS excluding D&A,819.94M,894.44M,993.59M,1.05B,1.16B
Depreciation & Amortization Expense,56.58M,66.79M,81.11M,88.33M,94.21M
Depreciation,27.38M,30.36M,36.65M,40.62M,40.59M
Amortization of Intangibles,29.2M,36.43M,44.47M,47.71M,53.61M
Gross Income,797.43M,860.34M,940.77M,1.02B,1.17B
Gross Income Growth,-,7.89%,9.35%,8.88%,13.98%
Gross Profit Margin,-,-,-,-,48.16%
SG&A Expense,503.1M,551.19M,623.38M,656.21M,727.49M
SGA Growth,-,9.56%,13.10%,5.27%,10.86%
Research & Development,-,-,-,-,-
Other SG&A,503.1M,551.19M,623.38M,656.21M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,333K,(490K),-,6.69M,-
EBIT after Unusual Expense,294M,309.64M,-,361.4M,-
Non Operating Income/Expense,242K,875K,(49.72M),(2.3M),35.28M
Non-Operating Interest Income,259K,220K,100K,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,-,-,6.62M,4.38M,430K
Interest Expense Growth,-,-,-,-33.78%,-90.19%
Gross Interest Expense,-,-,6.62M,4.38M,430K
Interest Capitalized,-,-,-,-,-
Pretax Income,294.5M,310.73M,261.16M,354.72M,474.84M
Pretax Income Growth,-,5.51%,-15.95%,35.82%,33.86%
Pretax Margin,-,-,-,-,19.59%
Income Tax,115.38M,79.07M,57.81M,93.9M,124.15M
Income Tax - Current Domestic,89.58M,63.51M,58.93M,86.24M,112.02M
Income Tax - Current Foreign,7.16M,7.93M,6.11M,8.87M,10.48M
Income Tax - Deferred Domestic,18.86M,8.05M,(6.74M),(1.76M),1.76M
Income Tax - Deferred Foreign,(223K),(420K),(493K),549K,(109K)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,179.12M,231.66M,203.35M,260.82M,350.69M
Minority Interest Expense,-,-,-,-,-
Net Income,179.12M,231.66M,203.35M,260.82M,350.69M
Net Income Growth,-,29.33%,-12.22%,28.27%,34.45%
Net Margin Growth,-,-,-,-,14.47%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,179.12M,231.66M,203.35M,260.82M,350.69M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,179.12M,231.66M,203.35M,260.82M,350.69M
EPS (Basic),0.37,0.47,0.41,0.53,0.71
EPS (Basic) Growth,-,29.22%,-12.27%,28.16%,34.32%
Basic Shares Outstanding,490.47M,490.94M,491.22M,491.6M,492.05M
EPS (Diluted),0.37,0.47,0.41,0.53,0.71
EPS (Diluted) Growth,-,29.22%,-12.27%,28.16%,34.32%
Diluted Shares Outstanding,490.47M,490.94M,491.22M,491.6M,492.05M
EBITDA,350.91M,375.94M,398.51M,456.42M,534.19M
EBITDA Growth,-,7.13%,6.00%,14.53%,17.04%
EBITDA Margin,-,-,-,-,22.03%
