Item,2017,2018,2019,2020,2021
Sales/Revenue,1.94B,2.14B,2.34B,2.68B,2.99B
Sales Growth,-,10.04%,9.27%,14.83%,11.38%
Cost of Goods Sold (COGS) incl. D&A,252.11M,272.83M,278.49M,323.51M,326.65M
COGS Growth,-,8.22%,2.07%,16.17%,0.97%
COGS excluding D&A,136.58M,154.11M,155.7M,177.85M,184.34M
Depreciation & Amortization Expense,115.52M,118.72M,122.79M,145.65M,142.31M
Depreciation,59.03M,65.39M,69.71M,81.46M,75.09M
Amortization of Intangibles,56.5M,53.33M,53.08M,64.19M,67.22M
Gross Income,1.69B,1.87B,2.06B,2.36B,2.66B
Gross Income Growth,-,10.31%,10.33%,14.65%,12.81%
Gross Profit Margin,-,-,-,-,89.07%
SG&A Expense,1.36B,1.46B,1.56B,1.7B,1.88B
SGA Growth,-,7.39%,6.83%,9.30%,10.65%
Research & Development,804.22M,884.82M,935.94M,1.03B,1.13B
Other SG&A,553.34M,573.08M,621.48M,668.49M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,9.41M,9.81M,8.62M,11.62M,(1.05M)
EBIT after Unusual Expense,(9.41M),397.49M,491.8M,645.55M,779.09M
Non Operating Income/Expense,12.88M,(6.03M),(3.51M),4.13M,3.69M
Non-Operating Interest Income,3.88M,8.07M,9.51M,3.82M,2.63M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,25.66M,23.14M,18.83M,20.75M,16.98M
Interest Expense Growth,-,-9.84%,-18.63%,10.20%,-18.16%
Gross Interest Expense,25.66M,23.14M,18.83M,20.75M,16.98M
Interest Capitalized,-,-,-,-,-
Pretax Income,315.05M,376.39M,478.97M,632.75M,768.44M
Pretax Income Growth,-,19.47%,27.25%,32.11%,21.44%
Pretax Margin,-,-,-,-,25.72%
Income Tax,110.95M,30.61M,(510.01M),42.1M,72.48M
Income Tax - Current Domestic,(4.29M),(368K),18M,21.48M,45.2M
Income Tax - Current Foreign,35.3M,42.66M,48.73M,46.74M,70.46M
Income Tax - Deferred Domestic,82.07M,(9.44M),(2.41M),(35.34M),(46.82M)
Income Tax - Deferred Foreign,(2.13M),(2.24M),(574.33M),9.22M,3.64M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,204.1M,345.78M,988.98M,590.64M,695.96M
Minority Interest Expense,-,-,-,-,-
Net Income,204.1M,345.78M,988.98M,590.64M,695.96M
Net Income Growth,-,69.41%,186.02%,-40.28%,17.83%
Net Margin Growth,-,-,-,-,23.29%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,204.1M,345.78M,988.98M,590.64M,695.96M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,204.1M,345.78M,988.98M,590.64M,695.96M
EPS (Basic),0.75,1.26,3.62,2.16,2.54
EPS (Basic) Growth,-,68.40%,186.53%,-40.38%,17.93%
Basic Shares Outstanding,272.1M,273.73M,273.24M,273.73M,273.5M
EPS (Diluted),0.73,1.23,3.53,2.11,2.5
EPS (Diluted) Growth,-,68.85%,186.66%,-40.09%,18.16%
Diluted Shares Outstanding,280.22M,281.14M,280.52M,279.64M,278.86M
EBITDA,448.89M,526.02M,623.21M,802.82M,920.35M
EBITDA Growth,-,17.18%,18.48%,28.82%,14.64%
EBITDA Margin,-,-,-,-,30.80%
