Item,2017,2018,2019,2020,2021
Sales/Revenue,74.59B,96.14B,110.47B,69.16B,119.78B
Sales Growth,-,28.88%,14.91%,-37.40%,73.20%
Cost of Goods Sold (COGS) incl. D&A,69.15B,88.49B,102.38B,69.14B,112.94B
COGS Growth,-,27.97%,15.69%,-32.46%,63.34%
COGS excluding D&A,67.04B,86B,99.15B,65.77B,109.63B
Depreciation & Amortization Expense,2.11B,2.49B,3.23B,3.38B,3.31B
Depreciation,2.06B,2.36B,2.87B,3.04B,2.98B
Amortization of Intangibles,52M,134M,357M,336M,330M
Gross Income,5.44B,7.64B,8.1B,15M,6.84B
Gross Income Growth,-,40.43%,5.97%,-99.81%,"45,506.67%"
Gross Profit Margin,-,-,-,-,5.71%
SG&A Expense,1.67B,2.37B,3.02B,2.79B,2.54B
SGA Growth,-,42.40%,27.25%,-7.66%,-8.94%
Research & Development,-,-,-,-,-
Other SG&A,1.67B,2.37B,3.02B,2.79B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,75M,160M,1.21B,8.6B,629M
EBIT after Unusual Expense,(75M),5.11B,(1.21B),(11.37B),3.68B
Non Operating Income/Expense,(39M),(30M),274M,59M,(43M)
Non-Operating Interest Income,27M,87M,40M,9M,14M
Equity in Affiliates (Pretax),306M,373M,312M,(935M),471M
Interest Expense,652M,973M,1.27B,1.37B,1.3B
Interest Expense Growth,-,49.23%,30.01%,8.46%,-5.25%
Gross Interest Expense,715M,1.05B,1.42B,1.5B,1.37B
Interest Capitalized,63M,80M,158M,129M,73M
Pretax Income,3.34B,4.57B,3.23B,(13.61B),2.82B
Pretax Income Growth,-,36.60%,-29.23%,-521.03%,120.69%
Pretax Margin,-,-,-,-,2.35%
Income Tax,(460M),962M,784M,(2.43B),264M
Income Tax - Current Domestic,779M,893M,(24M),(2.2B),428M
Income Tax - Current Foreign,(6M),22M,1M,9M,5M
Income Tax - Deferred Domestic,(1.24B),63M,798M,(257M),(170M)
Income Tax - Deferred Foreign,4M,(16M),9M,16M,1M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(2M),(1M),(1M),(1M),(2M)
Consolidated Net Income,3.8B,3.61B,2.45B,(11.18B),2.55B
Minority Interest Expense,372M,826M,618M,(151M),1.26B
Net Income,3.43B,2.78B,1.83B,(11.03B),1.29B
Net Income Growth,-,-18.98%,-34.15%,-702.84%,111.68%
Net Margin Growth,-,-,-,-,1.08%
Extraordinaries & Discontinued Operations,-,-,806M,1.21B,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,8.02B
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,806M,1.21B,428M
Net Income After Extraordinaries,3.43B,2.78B,2.64B,(9.83B),9.74B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,3.43B,2.78B,2.64B,(9.83B),1.72B
EPS (Basic),6.77,5.36,4,(15.14),2.71
EPS (Basic) Growth,-,-20.70%,-25.44%,-478.55%,117.88%
Basic Shares Outstanding,507M,518M,659M,649M,634M
EPS (Diluted),6.7,5.28,3.97,(15.14),2.69
EPS (Diluted) Growth,-,-21.14%,-24.86%,-481.42%,117.76%
Diluted Shares Outstanding,512M,526M,664M,649M,638M
EBITDA,5.89B,7.76B,8.31B,604M,7.61B
EBITDA Growth,-,31.74%,7.02%,-92.73%,"1,160.26%"
EBITDA Margin,-,-,-,-,6.36%
