Item,2018,2019,2020,2021,2022
Sales/Revenue,100.9B,108.2B,110.23B,132.11B,151.16B
Sales Growth,-,7.23%,1.87%,19.85%,14.42%
Cost of Goods Sold (COGS) incl. D&A,68.36B,72.91B,74.64B,89.39B,102.71B
COGS Growth,-,6.66%,2.37%,19.75%,14.91%
COGS excluding D&A,66.3B,70.76B,72.35B,86.87B,99.85B
Depreciation & Amortization Expense,2.06B,2.15B,2.3B,2.52B,2.86B
Depreciation,-,2.08B,2.22B,2.43B,2.65B
Amortization of Intangibles,-,76M,73M,94M,212M
Gross Income,32.55B,35.29B,35.58B,42.73B,48.45B
Gross Income Growth,-,8.43%,0.83%,20.07%,13.39%
Gross Profit Margin,-,-,-,-,32.05%
SG&A Expense,17.69B,19.51B,19.74B,24.45B,25.41B
SGA Growth,-,10.28%,1.16%,23.84%,3.92%
Research & Development,-,-,-,-,-
Other SG&A,17.69B,19.51B,19.74B,24.45B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,170M,247M,-,-,-
EBIT after Unusual Expense,14.68B,15.53B,-,-,-
Non Operating Income/Expense,-,(16M),-,-,-
Non-Operating Interest Income,74M,93M,73M,47M,44M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,1.06B,1.05B,1.2B,1.35B,1.35B
Interest Expense Growth,-,-0.57%,14.27%,12.16%,0.00%
Gross Interest Expense,1.06B,1.05B,1.2B,1.35B,1.35B
Interest Capitalized,2M,-,-,-,-
Pretax Income,13.7B,14.56B,14.72B,16.98B,21.74B
Pretax Income Growth,-,6.26%,1.09%,15.38%,28.03%
Pretax Margin,-,-,-,-,14.38%
Income Tax,5.07B,3.44B,3.47B,4.11B,5.3B
Income Tax - Current Domestic,4.63B,3.04B,2.94B,4.39B,5.05B
Income Tax - Current Foreign,331M,372M,340M,329M,511M
Income Tax - Deferred Domestic,22M,68M,187M,(613M),(166M)
Income Tax - Deferred Foreign,88M,(44M),4M,6M,(88M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,8.63B,11.12B,11.24B,12.87B,16.43B
Minority Interest Expense,-,-,-,-,-
Net Income,8.63B,11.12B,11.24B,12.87B,16.43B
Net Income Growth,-,28.86%,1.09%,14.45%,27.72%
Net Margin Growth,-,-,-,-,10.87%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,8.63B,11.12B,11.24B,12.87B,16.43B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,8.63B,11.12B,11.24B,12.87B,16.43B
EPS (Basic),7.33,9.78,10.29,11.98,15.59
EPS (Basic) Growth,-,33.42%,5.17%,16.47%,30.15%
Basic Shares Outstanding,1.18B,1.14B,1.09B,1.07B,1.05B
EPS (Diluted),7.29,9.73,10.25,11.94,15.53
EPS (Diluted) Growth,-,33.47%,5.32%,16.46%,30.14%
Diluted Shares Outstanding,1.18B,1.14B,1.1B,1.08B,1.06B
EBITDA,16.91B,17.93B,18.14B,20.8B,25.9B
EBITDA Growth,-,6.01%,1.17%,14.65%,24.55%
EBITDA Margin,-,-,-,-,17.14%
