Item,2018,2019,2020,2021,2022
Sales/Revenue,42.15B,42.88B,43.64B,47.26B,51.76B
Sales Growth,-,1.73%,1.77%,8.30%,9.52%
Cost of Goods Sold (COGS) incl. D&A,32.28B,32.92B,33.66B,36.75B,40.21B
COGS Growth,-,1.99%,2.26%,9.16%,9.42%
COGS excluding D&A,31.59B,32.15B,32.85B,35.91B,39.34B
Depreciation & Amortization Expense,683M,770M,812M,839M,869M
Depreciation,683M,748M,740M,759M,787M
Amortization of Intangibles,-,22M,72M,80M,82M
Gross Income,9.88B,9.96B,9.98B,10.52B,11.55B
Gross Income Growth,-,0.86%,0.15%,5.41%,9.85%
Gross Profit Margin,-,-,-,-,22.32%
SG&A Expense,8.01B,8B,7.94B,7.95B,8.56B
SGA Growth,-,-0.17%,-0.73%,0.08%,7.68%
Research & Development,-,-,-,-,-
Other SG&A,8.01B,8B,7.94B,7.95B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,22M,64M,44M,196M,(29M)
EBIT after Unusual Expense,1.84B,1.9B,1.99B,2.38B,3.03B
Non Operating Income/Expense,1M,12M,17M,17M,13M
Non-Operating Interest Income,48M,49M,47M,37M,10M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,75M,73M,64M,52M,25M
Interest Expense Growth,-,-2.67%,-12.33%,-18.75%,-51.92%
Gross Interest Expense,75M,73M,64M,52M,25M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.82B,1.89B,1.99B,2.38B,3.02B
Pretax Income Growth,-,3.91%,5.56%,19.27%,27.22%
Pretax Margin,-,-,-,-,5.84%
Income Tax,818M,424M,452M,579M,574M
Income Tax - Current Domestic,606M,350M,334M,564M,499M
Income Tax - Current Foreign,50M,64M,48M,51M,61M
Income Tax - Deferred Domestic,152M,4M,64M,(41M),13M
Income Tax - Deferred Foreign,10M,6M,6M,5M,1M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,4M
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,999M,1.46B,1.54B,1.8B,2.45B
Minority Interest Expense,-,-,-,-,-
Net Income,999M,1.46B,1.54B,1.8B,2.45B
Net Income Growth,-,46.55%,5.26%,16.68%,36.48%
Net Margin Growth,-,-,-,-,4.74%
Extraordinaries & Discontinued Operations,1M,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,1M,-,-,-,-
Net Income After Extraordinaries,1B,1.46B,1.54B,1.8B,2.45B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1B,1.46B,1.54B,1.8B,2.45B
EPS (Basic),3.33,5.3,5.82,6.93,9.94
EPS (Basic) Growth,-,59.11%,9.83%,19.06%,43.56%
Basic Shares Outstanding,300.4M,276.4M,264.9M,259.6M,246.8M
EPS (Diluted),3.26,5.2,5.75,6.84,9.84
EPS (Diluted) Growth,-,59.77%,10.48%,18.94%,43.99%
Diluted Shares Outstanding,307.1M,281.4M,268.1M,263M,249.3M
EBITDA,2.55B,2.73B,2.85B,3.41B,3.87B
EBITDA Growth,-,7.30%,4.21%,19.69%,13.37%
EBITDA Margin,-,-,-,-,7.47%
