Item,2017,2018,2019,2020,2021
Sales/Revenue,26.81B,31.95B,39B,42.64B,47.68B
Sales Growth,-,19.17%,22.04%,9.33%,11.82%
Premiums Earned,25.73B,30.93B,36.19B,39.26B,44.37B
Total Investment Income,539.2M,796.2M,1.02B,916.6M,835.4M
Realized Gains (Losses),48.4M,(405.5M),1.03B,1.63B,1.51B
Other Operating Income,497.4M,630.7M,758.7M,831.3M,963.2M
"Losses, Claims & Reserves",18.81B,21.72B,25.47B,26.2B,33.63B
"Losses, Claims & Reserves Growth",-,15.49%,17.26%,2.86%,28.35%
"Losses, Benefits & Adjustments",18.81B,21.72B,25.47B,25.12B,33.63B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",5.72B,6.9B,8.18B,9.05B,9.62B
SGA Growth,-,20.80%,18.45%,10.66%,6.32%
"Selling, General & Admin. Expenses",5.61B,6.77B,8B,8.84B,9.37B
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,5.61B,6.77B,8B,8.84B,9.37B
Other Operating Expense,109.5M,134.1M,178.9M,205.5M,252.8M
Operating Income Before Interest Expense,2.29B,3.33B,5.35B,7.39B,4.43B
Operating Income Growth,-,45.31%,60.66%,38.13%,-40.07%
"Interest Expense, Net of Interest Capitalized",153.1M,166.5M,189.7M,217M,218.6M
Interest Expense (excl. Interest Capitalized),155.9M,168.3M,189.7M,217M,218.6M
Interest Capitalized,2.8M,1.8M,-,-,-
Operating Income After Interest Expense,2.29B,3.33B,5.35B,7.39B,4.43B
Non-Operating Income (Expense),-,-,-,-,-
Miscellaneous Non Operating Expense,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,(200K),-,-,-,-
Pretax Income,2.14B,3.16B,5.16B,7.17B,4.21B
Pretax Income Growth,-,47.91%,63.11%,39.01%,-41.31%
Income Tax,540.8M,542.6M,1.18B,1.47B,859.1M
Income Tax - Current Domestic,693.7M,694.6M,1.16B,1.43B,760.2M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,(152.9M),(152M),19.8M,37.3M,98.9M
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.6B,2.62B,3.98B,5.7B,3.35B
Minority Interest Expense,5.9M,5.7M,9.7M,-,-
Net Income,1.59B,2.62B,3.97B,5.7B,3.35B
Net Income Growth,-,64.26%,51.81%,43.68%,-41.26%
Net Margin Growth,-,-,-,-,7.03%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.59B,2.62B,3.97B,5.7B,3.35B
Preferred Dividends,-,21.4M,26.9M,26.9M,26.9M
Net Income Available to Common,1.59B,2.59B,3.94B,5.68B,3.32B
EPS (Basic),2.74,4.49,6.75,9.71,5.69
EPS (Basic) Growth,-,63.81%,50.42%,43.71%,-41.42%
Basic Shares Outstanding,580.8M,582.4M,583.8M,584.9M,584.5M
EPS (Diluted),2.72,4.46,6.72,9.66,5.66
EPS (Diluted) Growth,-,63.97%,50.66%,43.88%,-41.41%
Diluted Shares Outstanding,585.7M,586.7M,587.2M,587.6M,587.1M
