Item,2017,2018,2019,2020,2021
Sales/Revenue,2.16B,2.29B,2.31B,2.55B,2.92B
Sales Growth,-,5.98%,0.97%,10.12%,14.81%
Cost of Goods Sold (COGS) incl. D&A,972.65M,1.07B,1.05B,1.11B,1.26B
COGS Growth,-,9.63%,-1.51%,5.66%,13.26%
COGS excluding D&A,823.95M,928.26M,875.76M,934.5M,1.08B
Depreciation & Amortization Expense,148.7M,138.1M,174.5M,175.2M,173.1M
Depreciation,117.9M,109.8M,151M,147.7M,144.7M
Amortization of Intangibles,30.8M,28.3M,23.5M,27.5M,28.4M
Gross Income,1.19B,1.22B,1.26B,1.44B,1.67B
Gross Income Growth,-,2.99%,3.14%,13.84%,16.00%
Gross Profit Margin,-,-,-,-,56.99%
SG&A Expense,1.07B,1.04B,1.01B,1.03B,1.11B
SGA Growth,-,-3.17%,-3.16%,2.32%,7.86%
Research & Development,250.16M,199.2M,196.71M,227.8M,258.36M
Other SG&A,824.19M,841.08M,810.73M,802.97M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,906K,(319.32M),(2B),(4.5B),(4.86B)
EBIT after Unusual Expense,(906K),502.09M,2.26B,4.9B,5.41B
Non Operating Income/Expense,(10.53M),7.94M,(2.35M),9.12M,5.92M
Non-Operating Interest Income,19.1M,26.59M,30.5M,18.2M,18.9M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,23.01M,23.96M,23.42M,21.86M,1.55M
Interest Expense Growth,-,4.12%,-2.28%,-6.64%,-92.91%
Gross Interest Expense,23.01M,23.96M,23.42M,21.86M,1.55M
Interest Capitalized,-,-,-,-,-
Pretax Income,97.81M,512.66M,2.26B,4.91B,5.44B
Pretax Income Growth,-,424.16%,341.05%,117.05%,10.81%
Pretax Margin,-,-,-,-,186.08%
Income Tax,(24.44M),147.05M,502.41M,1.1B,1.19B
Income Tax - Current Domestic,28.36M,(4.36M),28.71M,100.07M,77.35M
Income Tax - Current Foreign,32M,30.5M,23.5M,22.3M,32.6M
Income Tax - Deferred Domestic,(65.5M),120.6M,434.1M,947.5M,1.05B
Income Tax - Deferred Foreign,(19.3M),300K,16.1M,31.5M,32.1M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,122.25M,365.61M,1.76B,3.81B,4.25B
Minority Interest Expense,-,-,-,-,-
Net Income,122.25M,365.61M,1.76B,3.81B,4.25B
Net Income Growth,-,199.07%,381.02%,116.43%,11.55%
Net Margin Growth,-,-,-,-,145.28%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,122.25M,365.61M,1.76B,3.81B,4.25B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,122.25M,365.61M,1.76B,3.81B,4.25B
EPS (Basic),4.12,12.25,58.93,127.86,142.33
EPS (Basic) Growth,-,197.26%,380.91%,116.97%,11.31%
Basic Shares Outstanding,29.66M,29.84M,29.84M,29.77M,29.83M
EPS (Diluted),4.07,12.1,58.27,126.2,140.56
EPS (Diluted) Growth,-,197.15%,381.72%,116.60%,11.37%
Diluted Shares Outstanding,30.03M,30.23M,30.18M,30.16M,30.21M
EBITDA,261.86M,320.87M,428.46M,580.36M,726.93M
EBITDA Growth,-,22.54%,33.53%,35.45%,25.26%
EBITDA Margin,-,-,-,-,24.87%
