Item,2017,2018,2019,2020,2021
Sales/Revenue,10.31B,11.33B,11.55B,13.98B,16.12B
Sales Growth,-,9.95%,1.95%,20.98%,15.33%
Cost of Goods Sold (COGS) incl. D&A,7.43B,8.39B,8.55B,9.3B,10.87B
COGS Growth,-,12.86%,1.87%,8.84%,16.83%
COGS excluding D&A,6.9B,7.84B,7.77B,8.48B,9.93B
Depreciation & Amortization Expense,533.2M,552.1M,771.3M,825M,940M
Depreciation,316.7M,320.4M,515.6M,549.6M,570.4M
Amortization of Intangibles,216.5M,231.7M,243.2M,275.4M,369.6M
Gross Income,2.88B,2.94B,3.01B,4.68B,5.25B
Gross Income Growth,-,2.41%,2.19%,55.43%,12.34%
Gross Profit Margin,-,-,-,-,32.60%
SG&A Expense,1.5B,1.57B,1.57B,1.71B,1.89B
SGA Growth,-,4.78%,-0.10%,8.82%,10.91%
Research & Development,-,-,-,-,-
Other SG&A,1.5B,1.57B,1.57B,1.71B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,70.9M,48.1M,114.9M,524.2M,101.1M
EBIT after Unusual Expense,(70.9M),(48.1M),1.33B,2.45B,3.26B
Non Operating Income/Expense,(6M),167.7M,2M,(32.1M),42.5M
Non-Operating Interest Income,2.1M,7.5M,8.8M,10.3M,10.2M
Equity in Affiliates (Pretax),11.3M,11.6M,9.8M,2.9M,26.5M
Interest Expense,235.1M,244.2M,240.7M,207.4M,212.1M
Interest Expense Growth,-,3.87%,-1.43%,-13.83%,2.27%
Gross Interest Expense,235.1M,244.2M,240.7M,207.4M,212.1M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.08B,1.27B,1.1B,2.22B,3.13B
Pretax Income Growth,-,17.71%,-12.88%,100.84%,40.89%
Pretax Margin,-,-,-,-,19.39%
Income Tax,(155.4M),384.4M,280M,662.1M,747.1M
Income Tax - Current Domestic,333.7M,287M,166.9M,628.1M,717.4M
Income Tax - Current Foreign,53M,64.3M,83.9M,81M,107.7M
Income Tax - Deferred Domestic,(536.4M),27.5M,40.7M,(34.8M),(78.3M)
Income Tax - Deferred Foreign,(5.7M),5.6M,(11.5M),(12.2M),300K
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.23B,883.9M,824.9M,1.56B,2.38B
Minority Interest Expense,5.8M,200K,1.1M,900K,2.2M
Net Income,1.23B,883.7M,823.8M,1.56B,2.38B
Net Income Growth,-,-27.98%,-6.78%,88.89%,52.77%
Net Margin Growth,-,-,-,-,14.75%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.23B,883.7M,823.8M,1.56B,2.38B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.23B,883.7M,823.8M,1.56B,2.38B
EPS (Basic),11.98,8.72,8.41,15.99,24.58
EPS (Basic) Growth,-,-27.27%,-3.45%,90.06%,53.72%
Basic Shares Outstanding,102.4M,101.4M,97.9M,97.3M,96.7M
EPS (Diluted),11.81,8.61,8.36,15.88,24.38
EPS (Diluted) Growth,-,-27.07%,-3.00%,90.05%,53.56%
Diluted Shares Outstanding,103.9M,102.6M,98.6M,98M,97.5M
EBITDA,1.91B,1.93B,2.21B,3.79B,4.3B
EBITDA Growth,-,0.87%,14.81%,71.61%,13.33%
EBITDA Margin,-,-,-,-,26.68%
