Item,2017,2018,2019,2020,2021
Sales/Revenue,18.36B,20.61B,22.98B,21.85B,24.11B
Sales Growth,-,12.26%,11.49%,-4.92%,10.34%
Cost of Goods Sold (COGS) incl. D&A,3.8B,4.47B,4.82B,5.28B,5.77B
COGS Growth,-,17.48%,7.88%,9.50%,9.38%
COGS excluding D&A,3.25B,3.86B,4.17B,4.51B,4.97B
Depreciation & Amortization Expense,556M,613M,656M,767M,804M
Depreciation,500M,558M,596M,687M,721M
Amortization of Intangibles,56M,55M,60M,80M,83M
Gross Income,14.55B,16.14B,18.16B,16.57B,18.33B
Gross Income Growth,-,10.90%,12.49%,-8.75%,10.65%
Gross Profit Margin,-,-,-,-,76.05%
SG&A Expense,2.39B,2.58B,2.76B,2.46B,2.5B
SGA Growth,-,7.86%,6.82%,-10.78%,1.83%
Research & Development,-,-,-,-,-
Other SG&A,2.39B,2.58B,2.76B,2.46B,2.5B
Other Operating Expense,-,-,-,-,-
Unusual Expense,13M,605M,283M,(87M),(697M)
EBIT after Unusual Expense,12.15B,12.96B,15.12B,14.2B,16.53B
Non Operating Income/Expense,15M,289M,52M,(71M),(661M)
Non-Operating Interest Income,92M,173M,247M,80M,-
Equity in Affiliates (Pretax),-,-,-,101M,712M
Interest Expense,563M,612M,533M,516M,513M
Interest Expense Growth,-,8.70%,-12.91%,-3.19%,-0.58%
Gross Interest Expense,563M,612M,533M,516M,513M
Interest Capitalized,-,-,-,-,-
Pretax Income,11.69B,12.81B,14.88B,13.79B,16.06B
Pretax Income Growth,-,9.51%,16.23%,-7.35%,16.48%
Pretax Margin,-,-,-,-,66.64%
Income Tax,5B,2.51B,2.8B,2.92B,3.75B
Income Tax - Current Domestic,2.67B,3.04B,1.75B,1.87B,2.01B
Income Tax - Current Foreign,629M,754M,843M,743M,869M
Income Tax - Deferred Domestic,1.67B,(1.31B),212M,51M,(85M)
Income Tax - Deferred Foreign,25M,23M,2M,256M,956M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(232M),(359M),(430M),(391M),(303M)
Consolidated Net Income,6.47B,9.94B,11.65B,10.48B,12.01B
Minority Interest Expense,-,-,-,-,-
Net Income,6.47B,9.94B,11.65B,10.48B,12.01B
Net Income Growth,-,53.73%,17.18%,-10.09%,14.63%
Net Margin Growth,-,-,-,-,49.82%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,6.47B,9.94B,11.65B,10.48B,12.01B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,6.47B,9.94B,11.65B,10.48B,12.01B
EPS (Basic),2.81,4.44,5.33,4.9,5.64
EPS (Basic) Growth,-,58.24%,19.95%,-8.03%,15.17%
Basic Shares Outstanding,2.3B,2.24B,2.19B,2.14B,2.13B
EPS (Diluted),2.7,4.27,5.13,4.71,5.49
EPS (Diluted) Growth,-,58.09%,20.12%,-8.10%,16.47%
Diluted Shares Outstanding,2.4B,2.33B,2.27B,2.22B,2.19B
EBITDA,12.72B,14.17B,16.06B,14.88B,16.63B
EBITDA Growth,-,11.44%,13.28%,-7.36%,11.80%
EBITDA Margin,-,-,-,-,69.00%
