Item,2017,2018,2019,2020,2021
Sales/Revenue,18.35B,18.49B,18.45B,19.14B,19.44B
Sales Growth,-,0.75%,-0.19%,3.74%,1.57%
Cost of Goods Sold (COGS) incl. D&A,11.76B,12.35B,12B,12.04B,13.3B
COGS Growth,-,4.99%,-2.83%,0.30%,10.49%
COGS excluding D&A,11.04B,11.47B,11.08B,11.24B,12.53B
Depreciation & Amortization Expense,724M,882M,917M,796M,766M
Depreciation,-,-,-,-,757M
Amortization of Intangibles,-,-,-,-,9M
Gross Income,6.59B,6.14B,6.45B,7.11B,6.14B
Gross Income Growth,-,-6.82%,5.10%,10.14%,-13.55%
Gross Profit Margin,-,-,-,-,31.59%
SG&A Expense,3.2B,2.99B,3.16B,3.52B,3.29B
SGA Growth,-,-6.71%,5.62%,11.66%,-6.67%
Research & Development,309M,317M,284M,276M,269M
Other SG&A,2.89B,2.67B,2.87B,3.25B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(13M),1.09B,383M,380M,359M
EBIT after Unusual Expense,13M,2.06B,2.91B,3.2B,2.5B
Non Operating Income/Expense,(99M),3M,(13M),(28M),(20M)
Non-Operating Interest Income,10M,10M,11M,8M,6M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,318M,263M,261M,252M,256M
Interest Expense Growth,-,-17.30%,-0.76%,-3.45%,1.59%
Gross Interest Expense,318M,263M,261M,252M,256M
Interest Capitalized,-,-,-,-,-
Pretax Income,2.99B,1.81B,2.65B,2.93B,2.23B
Pretax Income Growth,-,-39.38%,46.17%,10.57%,-24.06%
Pretax Margin,-,-,-,-,11.45%
Income Tax,776M,471M,576M,676M,479M
Income Tax - Current Domestic,515M,240M,309M,333M,214M
Income Tax - Current Foreign,330M,229M,238M,298M,335M
Income Tax - Deferred Domestic,(71M),38M,34M,67M,(19M)
Income Tax - Deferred Foreign,2M,(36M),(5M),(22M),(51M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,104M,103M,123M,142M,98M
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.32B,1.45B,2.2B,2.4B,1.84B
Minority Interest Expense,41M,35M,40M,44M,30M
Net Income,2.28B,1.41B,2.16B,2.35B,1.81B
Net Income Growth,-,-38.10%,52.98%,9.04%,-22.87%
Net Margin Growth,-,-,-,-,9.33%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.28B,1.41B,2.16B,2.35B,1.81B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.28B,1.41B,2.16B,2.35B,1.81B
EPS (Basic),6.44,4.05,6.28,6.9,5.38
EPS (Basic) Growth,-,-37.11%,55.00%,9.97%,-22.10%
Basic Shares Outstanding,353.6M,348M,343.6M,340.7M,337.3M
EPS (Diluted),6.4,4.03,6.24,6.87,5.35
EPS (Diluted) Growth,-,-37.03%,54.87%,10.03%,-22.03%
Diluted Shares Outstanding,355.9M,349.6M,345.6M,342.5M,338.8M
EBITDA,4.11B,4.03B,4.21B,4.38B,3.62B
EBITDA Growth,-,-1.85%,4.46%,3.92%,-17.31%
EBITDA Margin,-,-,-,-,18.62%
