Item,2017,2018,2019,2020,2021
Sales/Revenue,9.47B,11.17B,12.11B,11.2B,12.98B
Sales Growth,-,18.01%,8.42%,-7.51%,15.87%
Cost of Goods Sold (COGS) incl. D&A,8.26B,9.74B,10.57B,9.62B,11.19B
COGS Growth,-,17.91%,8.61%,-9.04%,16.36%
COGS excluding D&A,8.04B,9.49B,10.29B,9.32B,10.77B
Depreciation & Amortization Expense,216.01M,246.51M,280.2M,301.96M,420.9M
Depreciation,183.81M,202.52M,218.11M,225.26M,255.53M
Amortization of Intangibles,32.21M,43.99M,62.09M,76.7M,165.37M
Gross Income,1.21B,1.44B,1.54B,1.58B,1.79B
Gross Income Growth,-,18.71%,7.12%,2.99%,12.86%
Gross Profit Margin,-,-,-,-,13.77%
SG&A Expense,777.92M,849.57M,955.99M,948.46M,1.11B
SGA Growth,-,9.21%,12.53%,-0.79%,16.88%
Research & Development,-,-,-,-,-
Other SG&A,777.92M,849.57M,955.99M,948.46M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,52.89M,46.13M,27.3M,44.72M,59.85M
EBIT after Unusual Expense,378.85M,540.27M,554.87M,590.97M,619.46M
Non Operating Income/Expense,(4.98M),(47.21M),83.38M,11.64M,25.09M
Non-Operating Interest Income,832K,1.56M,927K,2.45M,3.19M
Equity in Affiliates (Pretax),-,-,-,11.3M,44.06M
Interest Expense,20.95M,36.95M,66.89M,45.01M,68.9M
Interest Expense Growth,-,76.38%,81.05%,-32.71%,53.06%
Gross Interest Expense,20.95M,36.95M,66.89M,45.01M,68.9M
Interest Capitalized,-,-,-,-,-
Pretax Income,353.76M,457.67M,572.29M,571.35M,622.9M
Pretax Income Growth,-,29.37%,25.04%,-0.16%,9.02%
Pretax Margin,-,-,-,-,4.80%
Income Tax,35.53M,161.66M,165.47M,119.39M,130.92M
Income Tax - Current Domestic,45M,76.48M,156.54M,180.15M,98.2M
Income Tax - Current Foreign,22.67M,23.21M,16.85M,(745K),6.64M
Income Tax - Deferred Domestic,(21.96M),58.33M,5.6M,(50.1M),25.34M
Income Tax - Deferred Foreign,(10.17M),3.64M,(13.52M),(9.92M),727K
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,318.23M,296.01M,406.82M,451.96M,491.98M
Minority Interest Expense,3.25M,2.66M,4.77M,6.36M,6.03M
Net Income,314.98M,293.35M,402.04M,445.6M,485.96M
Net Income Growth,-,-6.87%,37.05%,10.83%,9.06%
Net Margin Growth,-,-,-,-,3.74%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,314.98M,293.35M,402.04M,445.6M,485.96M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,314.98M,293.35M,402.04M,445.6M,485.96M
EPS (Basic),2.02,1.92,2.76,3.15,3.45
EPS (Basic) Growth,-,-4.94%,43.87%,14.23%,9.49%
Basic Shares Outstanding,156.12M,152.96M,145.71M,141.38M,140.82M
EPS (Diluted),2,1.9,2.73,3.07,3.34
EPS (Diluted) Growth,-,-5.10%,43.28%,12.58%,8.96%
Diluted Shares Outstanding,157.16M,154.23M,147.53M,145.25M,145.37M
EBITDA,647.75M,832.91M,862.37M,937.65M,1.1B
EBITDA Growth,-,28.59%,3.54%,8.73%,17.34%
EBITDA Margin,-,-,-,-,8.48%
