Item,2017,2018,2019,2020,2021
Sales/Revenue,9.69B,10.79B,11.55B,1.86B,6.27B
Sales Growth,-,11.36%,7.05%,-83.88%,236.80%
Cost of Goods Sold (COGS) incl. D&A,7.55B,8.35B,8.91B,1.86B,4.77B
COGS Growth,-,10.60%,6.66%,-79.08%,156.05%
COGS excluding D&A,7.1B,7.89B,8.39B,1.35B,4.28B
Depreciation & Amortization Expense,455.54M,466.62M,524.29M,509.4M,490.68M
Depreciation,149.63M,185.38M,220.46M,245.71M,222.84M
Amortization of Intangibles,305.9M,281.24M,303.83M,263.68M,267.84M
Gross Income,2.13B,2.43B,2.64B,(2.65M),1.5B
Gross Income Growth,-,14.07%,8.36%,-100.10%,"56,623.65%"
Gross Profit Margin,-,-,-,-,23.87%
SG&A Expense,2.04B,2.15B,2.31B,1.63B,1.92B
SGA Growth,-,5.27%,7.62%,-29.72%,17.76%
Research & Development,-,-,-,-,-
Other SG&A,2.04B,2.15B,2.31B,1.63B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,1.05M,2.47M,4.5M,23.6M,-
EBIT after Unusual Expense,(1.05M),280.43M,317.97M,(1.65B),-
Non Operating Income/Expense,1.08M,(22.53M),4.79M,16.58M,81.1M
Non-Operating Interest Income,5.72M,8.96M,14.41M,11.74M,6.63M
Equity in Affiliates (Pretax),1.16M,2.75M,5.46M,(5.46M),2.52M
Interest Expense,106.72M,138.51M,157.52M,226.83M,282.44M
Interest Expense Growth,-,29.78%,13.73%,44.00%,24.52%
Gross Interest Expense,106.72M,138.51M,157.52M,226.83M,282.44M
Interest Capitalized,-,-,-,-,-
Pretax Income,(9.38M),131.11M,185.1M,(1.86B),(611.27M)
Pretax Income Growth,-,"1,497.71%",41.19%,"-1,103.04%",67.08%
Pretax Margin,-,-,-,-,-9.75%
Income Tax,(17.15M),40.77M,66.89M,(28.88M),(2.48M)
Income Tax - Current Domestic,3.42M,6.77M,5.52M,1.02M,(1.56M)
Income Tax - Current Foreign,50.97M,40.24M,61.83M,7.98M,8.71M
Income Tax - Deferred Domestic,(55.7M),2.45M,5.88M,(17.11M),7.8M
Income Tax - Deferred Foreign,(15.84M),(8.7M),(6.35M),(20.77M),(17.43M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(91.63M),(77.9M),(74.77M),1.18M,(19.77M)
Consolidated Net Income,(83.86M),12.44M,43.44M,(1.83B),(628.56M)
Minority Interest Expense,13.79M,30.09M,48.32M,(103.26M),42.12M
Net Income,(97.65M),(17.65M),(4.88M),(1.72B),(670.68M)
Net Income Growth,-,81.92%,72.34%,"-35,200.18%",61.08%
Net Margin Growth,-,-,-,-,-10.70%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,(97.65M),(17.65M),(4.88M),(1.72B),(670.68M)
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,(97.65M),(17.65M),(4.88M),(1.72B),(670.68M)
EPS (Basic),(0.48),(0.09),(0.02),(8.12),(3.09)
EPS (Basic) Growth,-,82.14%,72.74%,"-34,894.40%",61.96%
Basic Shares Outstanding,204.92M,207.44M,210.08M,212.27M,217.19M
EPS (Diluted),(0.48),(0.09),(0.02),(8.12),(3.09)
EPS (Diluted) Growth,-,82.14%,72.74%,"-34,894.40%",61.96%
Diluted Shares Outstanding,204.92M,207.44M,210.08M,212.27M,217.19M
EBITDA,545.96M,749.52M,846.76M,(1.12B),71.61M
EBITDA Growth,-,37.28%,12.97%,-232.23%,106.40%
EBITDA Margin,-,-,-,-,1.14%
