Item,2017,2018,2019,2020,2021
Sales/Revenue,1.68B,2.02B,2.2B,2.49B,3.74B
Sales Growth,-,20.49%,8.94%,12.74%,50.38%
Cost of Goods Sold (COGS) incl. D&A,1.12B,1.32B,1.44B,1.56B,2.43B
COGS Growth,-,17.43%,8.76%,8.83%,55.42%
COGS excluding D&A,1.07B,1.27B,1.37B,1.49B,2.34B
Depreciation & Amortization Expense,51.99M,47.41M,60.91M,68.77M,92.04M
Depreciation,23.13M,25.3M,32.27M,36.49M,42.16M
Amortization of Intangibles,28.86M,22.11M,28.64M,32.28M,49.89M
Gross Income,555.55M,703.8M,769.11M,923.19M,1.31B
Gross Income Growth,-,26.69%,9.28%,20.03%,41.85%
Gross Profit Margin,-,-,-,-,35.04%
SG&A Expense,305.29M,345.75M,396.95M,446.27M,573.6M
SGA Growth,-,13.25%,14.81%,12.43%,28.53%
Research & Development,42.87M,50.02M,68.39M,80.25M,104.3M
Other SG&A,262.42M,295.73M,328.55M,366.02M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(1.07M),2.86M,13.04M,11.75M,(11.37M)
EBIT after Unusual Expense,1.07M,355.2M,359.12M,465.18M,747.35M
Non Operating Income/Expense,(5.26M),(5.06M),(738K),(2.46M),3.18M
Non-Operating Interest Income,298K,1.89M,2.77M,2.18M,1.42M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,42.67M,40.96M,41.54M,18.71M,60.42M
Interest Expense Growth,-,-4.01%,1.44%,-54.97%,222.97%
Gross Interest Expense,42.67M,40.96M,41.54M,18.71M,60.42M
Interest Capitalized,-,-,-,-,-
Pretax Income,203.7M,311.08M,319.61M,446.19M,691.53M
Pretax Income Growth,-,52.71%,2.74%,39.61%,54.98%
Pretax Margin,-,-,-,-,18.50%
Income Tax,44.14M,69.86M,67.3M,98.97M,134.96M
Income Tax - Current Domestic,19.98M,40.7M,45.12M,76.5M,125.49M
Income Tax - Current Foreign,4.59M,4.55M,2.66M,1.97M,10.54M
Income Tax - Deferred Domestic,22.35M,24.14M,20.78M,21.7M,6.79M
Income Tax - Deferred Foreign,(2.78M),479K,(1.26M),(1.2M),(7.86M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,159.56M,241.22M,252.31M,347.22M,556.57M
Minority Interest Expense,840K,20.93M,(952K),(2.11M),23.18M
Net Income,158.72M,220.29M,253.26M,349.33M,533.39M
Net Income Growth,-,38.79%,14.97%,37.93%,52.69%
Net Margin Growth,-,-,-,-,14.27%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,158.72M,220.29M,253.26M,349.33M,533.39M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,158.72M,220.29M,253.26M,349.33M,533.39M
EPS (Basic),2.56,3.57,4.09,5.61,8.51
EPS (Basic) Growth,-,39.64%,14.47%,37.15%,51.71%
Basic Shares Outstanding,62.04M,61.66M,61.93M,62.28M,62.69M
EPS (Diluted),2.53,3.54,4.03,5.48,8.3
EPS (Diluted) Growth,-,39.70%,13.81%,36.04%,51.47%
Diluted Shares Outstanding,62.64M,62.23M,62.87M,63.74M,64.25M
EBITDA,302.25M,405.46M,433.07M,545.69M,828.03M
EBITDA Growth,-,34.15%,6.81%,26.01%,51.74%
EBITDA Margin,-,-,-,-,22.16%
