Item,2017,2018,2019,2020,2021
Sales/Revenue,4.2B,4.44B,4.83B,5.37B,6.22B
Sales Growth,-,5.68%,8.70%,11.22%,15.77%
Cost of Goods Sold (COGS) incl. D&A,1.33B,1.39B,1.59B,1.7B,1.89B
COGS Growth,-,4.01%,14.48%,6.81%,11.74%
COGS excluding D&A,1.17B,1.19B,1.39B,1.48B,1.64B
Depreciation & Amortization Expense,158.3M,191.9M,200M,220M,257M
Depreciation,96.9M,90.2M,97M,96M,99M
Amortization of Intangibles,61.4M,101.7M,103M,124M,158M
Gross Income,2.87B,3.06B,3.24B,3.68B,4.32B
Gross Income Growth,-,6.45%,6.07%,13.39%,17.63%
Gross Profit Margin,-,-,-,-,69.54%
SG&A Expense,1.03B,1.13B,1.17B,1.23B,1.48B
SGA Growth,-,10.05%,3.16%,5.31%,20.42%
Research & Development,42M,51.1M,-,-,-
Other SG&A,985.9M,1.08B,1.17B,1.23B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(176.5M),111.7M,19M,(60M),(18M)
EBIT after Unusual Expense,176.5M,1.81B,2.06B,2.51B,2.86B
Non Operating Income/Expense,(46.4M),41.9M,(46M),(63M),67M
Non-Operating Interest Income,16M,14.7M,17M,11M,9M
Equity in Affiliates (Pretax),13.3M,13.8M,13M,6M,60M
Interest Expense,215.9M,212.9M,230M,232M,243M
Interest Expense Growth,-,-1.39%,8.03%,0.87%,4.74%
Gross Interest Expense,216.9M,214.3M,231M,232M,243M
Interest Capitalized,1M,1.4M,1M,-,-
Pretax Income,1.79B,1.67B,1.81B,2.23B,2.76B
Pretax Income Growth,-,-6.48%,8.32%,23.15%,23.60%
Pretax Margin,-,-,-,-,44.31%
Income Tax,779.1M,351.6M,381M,452M,541M
Income Tax - Current Domestic,483.8M,217.5M,238M,281M,510M
Income Tax - Current Foreign,207M,233M,181M,215M,249M
Income Tax - Deferred Domestic,173M,(60.9M),(22M),6M,(217M)
Income Tax - Deferred Foreign,(84.7M),(38M),(16M),(50M),(1M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.01B,1.32B,1.43B,1.78B,2.21B
Minority Interest Expense,7.1M,9.8M,7M,(1M),-
Net Income,1B,1.31B,1.42B,1.78B,2.21B
Net Income Growth,-,30.88%,8.58%,25.04%,24.52%
Net Margin Growth,-,-,-,-,35.61%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1B,1.31B,1.42B,1.78B,2.21B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1B,1.31B,1.42B,1.78B,2.21B
EPS (Basic),5.24,6.84,7.51,9.48,11.88
EPS (Basic) Growth,-,30.53%,9.82%,26.17%,25.32%
Basic Shares Outstanding,191.1M,191.6M,189.3M,187.6M,186.4M
EPS (Diluted),5.15,6.74,7.42,9.39,11.78
EPS (Diluted) Growth,-,30.87%,10.11%,26.55%,25.45%
Diluted Shares Outstanding,194.2M,194.4M,191.6M,189.3M,187.9M
EBITDA,2B,2.12B,2.28B,2.67B,3.1B
EBITDA Growth,-,5.77%,7.46%,17.23%,16.27%
EBITDA Margin,-,-,-,-,49.87%
