Item,2017,2018,2019,2020,2021
Sales/Revenue,43.61B,46.68B,51.34B,51.53B,58.75B
Sales Growth,-,7.02%,9.98%,0.38%,14.01%
Cost of Goods Sold (COGS) incl. D&A,37.09B,39.64B,43.62B,44.27B,49.07B
COGS Growth,-,6.86%,10.05%,1.49%,10.85%
COGS excluding D&A,34.96B,37.36B,41.03B,41.55B,46.22B
Depreciation & Amortization Expense,2.13B,2.28B,2.6B,2.72B,2.85B
Depreciation,2.11B,2.26B,2.58B,2.69B,2.83B
Amortization of Intangibles,20M,16M,17M,28M,27M
Gross Income,6.52B,7.04B,7.72B,7.26B,9.68B
Gross Income Growth,-,7.93%,9.59%,-5.87%,33.27%
Gross Profit Margin,-,-,-,-,16.47%
SG&A Expense,-,-,-,-,-
SGA Growth,-,-,-,-,-
Research & Development,-,-,-,-,-
Other SG&A,-,-,-,-,-
Other Operating Expense,466M,447M,497M,-,-
Unusual Expense,39M,(40M),211M,295M,12M
EBIT after Unusual Expense,(39M),6.63B,7.01B,6.97B,9.67B
Non Operating Income/Expense,(12M),438M,35M,(31M),1.58B
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),45M,29M,43M,54M,113M
Interest Expense,1.67B,1.77B,1.84B,1.56B,1.53B
Interest Expense Growth,-,5.69%,4.31%,-15.26%,-1.99%
Gross Interest Expense,1.67B,1.77B,1.84B,1.56B,1.53B
Interest Capitalized,-,-,-,-,-
Pretax Income,4.38B,5.34B,5.24B,5.43B,9.83B
Pretax Income Growth,-,21.78%,-1.71%,3.55%,81.09%
Pretax Margin,-,-,-,-,16.74%
Income Tax,1.64B,946M,1.1B,1.04B,2.11B
Income Tax - Current Domestic,1.19B,908M,804M,1.15B,2.08B
Income Tax - Current Foreign,19M,23M,17M,5M,15M
Income Tax - Deferred Domestic,426M,22M,283M,(112M),6M
Income Tax - Deferred Foreign,6M,(7M),(5M),3M,11M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.74B,4.39B,4.15B,4.39B,7.72B
Minority Interest Expense,527M,602M,640M,633M,765M
Net Income,2.22B,3.79B,3.51B,3.75B,6.96B
Net Income Growth,-,70.89%,-7.45%,7.10%,85.30%
Net Margin Growth,-,-,-,-,11.84%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.22B,3.79B,3.51B,3.75B,6.96B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.22B,3.79B,3.51B,3.75B,6.96B
EPS (Basic),6.12,10.9,10.27,11.1,21.51
EPS (Basic) Growth,-,78.28%,-5.80%,8.03%,93.87%
Basic Shares Outstanding,362.31M,347.3M,341.21M,338.27M,323.32M
EPS (Diluted),5.95,10.66,10.07,10.93,21.16
EPS (Diluted) Growth,-,79.03%,-5.57%,8.54%,93.67%
Diluted Shares Outstanding,372.22M,355.3M,348.23M,343.61M,328.75M
EBITDA,8.19B,8.87B,9.81B,9.98B,12.53B
EBITDA Growth,-,8.34%,10.63%,1.72%,25.52%
EBITDA Margin,-,-,-,-,21.33%
