Item,2018,2019,2020,2021,2022
Sales/Revenue,3.98B,5.35B,5.27B,5.44B,6.82B
Sales Growth,-,34.38%,-1.41%,3.11%,25.42%
Cost of Goods Sold (COGS) incl. D&A,2.05B,2.73B,3.03B,2.99B,3.29B
COGS Growth,-,33.29%,10.98%,-1.13%,10.07%
COGS excluding D&A,1.43B,1.85B,1.81B,1.84B,2.15B
Depreciation & Amortization Expense,615.9M,876.4M,1.22B,1.15B,1.14B
Depreciation,123.7M,180.6M,168.9M,160.6M,209.1M
Amortization of Intangibles,492.2M,695.8M,1.05B,992.7M,934.4M
Gross Income,1.94B,2.62B,2.25B,2.45B,3.53B
Gross Income Growth,-,35.54%,-14.29%,8.82%,44.19%
Gross Profit Margin,-,-,-,-,51.72%
SG&A Expense,981.4M,1.51B,1.55B,1.45B,1.65B
SGA Growth,-,53.78%,2.99%,-6.93%,13.95%
Research & Development,529.3M,826.3M,877.8M,836.4M,989.1M
Other SG&A,452.1M,682.9M,676.6M,610.3M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,37.9M,412M,52.1M,301.3M,145.9M
EBIT after Unusual Expense,915.9M,701.7M,641.7M,698.5M,1.73B
Non Operating Income/Expense,(1.4M),(2.2M),3.2M,(3.8M),5.8M
Non-Operating Interest Income,22M,8.1M,2.8M,1.7M,500K
Equity in Affiliates (Pretax),(200K),(200K),-,-,-
Interest Expense,199M,502.9M,497.3M,356.9M,257M
Interest Expense Growth,-,152.71%,-1.11%,-28.23%,-27.99%
Gross Interest Expense,199M,502.9M,497.3M,356.9M,257M
Interest Capitalized,-,-,-,-,-
Pretax Income,737.3M,204.5M,150.4M,339.5M,1.48B
Pretax Income Growth,-,-72.26%,-26.45%,125.73%,336.67%
Pretax Margin,-,-,-,-,21.73%
Income Tax,481.9M,(151.4M),(420.2M),(9.9M),197M
Income Tax - Current Domestic,369.9M,(103.3M),22.1M,56.8M,195.3M
Income Tax - Current Foreign,60.8M,14.1M,48M,72.2M,(6.2M)
Income Tax - Deferred Domestic,82.6M,12.5M,(141M),(238.3M),(87.8M)
Income Tax - Deferred Foreign,(31.4M),(74.7M),(349.3M),99.4M,95.7M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,255.4M,355.9M,570.6M,349.4M,1.29B
Minority Interest Expense,-,-,-,-,-
Net Income,255.4M,355.9M,570.6M,349.4M,1.29B
Net Income Growth,-,39.35%,60.33%,-38.77%,267.92%
Net Margin Growth,-,-,-,-,18.85%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,255.4M,355.9M,570.6M,349.4M,1.29B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,255.4M,355.9M,570.6M,349.4M,1.29B
EPS (Basic),0.55,0.76,1.19,0.67,2.33
EPS (Basic) Growth,-,37.27%,58.17%,-43.64%,245.84%
Basic Shares Outstanding,465.8M,472.4M,477.8M,519.2M,552.3M
EPS (Diluted),0.52,0.71,1.11,0.65,2.27
EPS (Diluted) Growth,-,37.86%,56.85%,-42.03%,251.86%
Diluted Shares Outstanding,497.8M,499.8M,512.4M,541.2M,565.9M
EBITDA,1.57B,1.99B,1.91B,2.15B,3.02B
EBITDA Growth,-,26.78%,-4.06%,12.76%,40.38%
EBITDA Margin,-,-,-,-,44.31%
