Item,2017,2018,2019,2020,2021
Sales/Revenue,29.03B,36.37B,32.43B,18.77B,46.06B
Sales Growth,-,25.30%,-10.85%,-42.13%,145.44%
Cost of Goods Sold (COGS) incl. D&A,25.36B,25.79B,23.88B,19.41B,31.33B
COGS Growth,-,1.72%,-7.41%,-18.71%,61.40%
COGS excluding D&A,17.94B,19.74B,17.37B,12.81B,24.08B
Depreciation & Amortization Expense,7.41B,6.05B,6.51B,6.6B,7.25B
Depreciation,7.41B,6.05B,6.51B,6.6B,7.25B
Amortization of Intangibles,-,-,-,-,-
Gross Income,3.67B,10.58B,8.55B,(646M),14.73B
Gross Income Growth,-,188.00%,-19.22%,-107.56%,"2,379.72%"
Gross Profit Margin,-,-,-,-,31.98%
SG&A Expense,427M,401M,556M,430M,719M
SGA Growth,-,-6.09%,38.65%,-22.66%,67.21%
Research & Development,100M,78M,82M,75M,62M
Other SG&A,327M,323M,474M,355M,-
Other Operating Expense,809M,1.05B,953M,754M,1.63B
Unusual Expense,6.6B,17M,(287M),1.67B,(83M)
EBIT after Unusual Expense,(6.6B),9.12B,7.33B,(3.5B),12.46B
Non Operating Income/Expense,2.12B,775M,2.36B,890M,516M
Non-Operating Interest Income,112M,97M,166M,100M,33M
Equity in Affiliates (Pretax),772M,1.07B,779M,432M,832M
Interest Expense,1.46B,1.09B,1.1B,1.06B,1.13B
Interest Expense Growth,-,-25.48%,1.47%,-4.17%,6.43%
Gross Interest Expense,1.58B,1.26B,1.16B,1.11B,1.19B
Interest Capitalized,119M,170M,57M,55M,62M
Pretax Income,(2.62B),9.97B,9.52B,(3.14B),12.71B
Pretax Income Growth,-,481.38%,-4.50%,-132.97%,504.84%
Pretax Margin,-,-,-,-,27.60%
Income Tax,(1.82B),3.67B,2.27B,(485M),4.63B
Income Tax - Current Domestic,130M,112M,166M,(1M),159M
Income Tax - Current Foreign,1.73B,3.27B,2.55B,350M,3.13B
Income Tax - Deferred Domestic,(3.17B),449M,(121M),(764M),1.28B
Income Tax - Deferred Foreign,(510M),(166M),(323M),(70M),66M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,(793M),6.31B,7.26B,(2.66B),8.08B
Minority Interest Expense,62M,48M,68M,46M,-
Net Income,(855M),6.26B,7.19B,(2.7B),8.08B
Net Income Growth,-,831.81%,14.90%,-137.57%,399.11%
Net Margin Growth,-,-,-,-,17.54%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,(855M),6.26B,7.19B,(2.7B),8.08B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,(855M),6.26B,7.19B,(2.7B),8.08B
EPS (Basic),(0.7),5.36,6.43,(2.51),6.1
EPS (Basic) Growth,-,866.05%,19.96%,-138.94%,343.51%
Basic Shares Outstanding,1.22B,1.17B,1.12B,1.08B,1.32B
EPS (Diluted),(0.7),5.32,6.4,(2.51),6.08
EPS (Diluted) Growth,-,860.17%,20.21%,-139.16%,342.78%
Diluted Shares Outstanding,1.22B,1.18B,1.12B,1.08B,1.33B
EBITDA,9.85B,15.18B,13.55B,4.77B,19.63B
EBITDA Growth,-,54.16%,-10.76%,-64.76%,311.10%
EBITDA Margin,-,-,-,-,42.61%
