Item,2017,2018,2019,2020,2021
Sales/Revenue,12.09B,15.98B,17.29B,17.12B,20.25B
Sales Growth,-,32.17%,8.18%,-1.00%,18.29%
Cost of Goods Sold (COGS) incl. D&A,6.15B,8.71B,9B,9.54B,10.77B
COGS Growth,-,41.67%,3.31%,5.98%,12.91%
COGS excluding D&A,5.21B,6.86B,6.87B,7.51B,8.64B
Depreciation & Amortization Expense,939M,1.86B,2.13B,2.03B,2.13B
Depreciation,406M,600M,633M,646M,731M
Amortization of Intangibles,533M,1.26B,1.5B,1.38B,1.4B
Gross Income,5.94B,7.27B,8.29B,7.58B,9.48B
Gross Income Growth,-,22.33%,14.02%,-8.58%,25.06%
Gross Profit Margin,-,-,-,-,46.80%
SG&A Expense,3.7B,5.02B,5.39B,5.42B,6.21B
SGA Growth,-,35.71%,7.45%,0.50%,14.48%
Research & Development,774M,1B,1.06B,1.1B,1.34B
Other SG&A,2.93B,4.02B,4.33B,4.33B,4.87B
Other Operating Expense,-,-,-,-,-
Unusual Expense,849M,770M,527M,334M,788M
EBIT after Unusual Expense,1.39B,(770M),2.37B,1.82B,2.48B
Non Operating Income/Expense,24M,327M,(582M),(316M),220M
Non-Operating Interest Income,79M,73M,30M,7M,9M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,521M,706M,639M,528M,469M
Interest Expense Growth,-,35.51%,-9.49%,-17.37%,-11.17%
Gross Interest Expense,553M,748M,683M,571M,513M
Interest Capitalized,32M,42M,44M,43M,44M
Pretax Income,976M,1.17B,1.18B,985M,2.24B
Pretax Income Growth,-,20.18%,0.26%,-16.24%,127.61%
Pretax Margin,-,-,-,-,11.07%
Income Tax,(124M),862M,(57M),111M,150M
Income Tax - Current Domestic,(250M),737M,276M,(3M),148M
Income Tax - Current Foreign,200M,387M,300M,400M,290M
Income Tax - Deferred Domestic,(64M),(201M),(566M),(185M),(286M)
Income Tax - Deferred Foreign,(10M),(61M),(67M),(101M),(2M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,1M,-,-
Consolidated Net Income,1.1B,311M,1.23B,874M,2.09B
Minority Interest Expense,-,-,-,-,-
Net Income,1.1B,311M,1.23B,874M,2.09B
Net Income Growth,-,-71.73%,296.78%,-29.17%,139.36%
Net Margin Growth,-,-,-,-,10.33%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.1B,311M,1.23B,874M,2.09B
Preferred Dividends,70M,152M,152M,107M,90M
Net Income Available to Common,1.03B,159M,1.08B,767M,2B
EPS (Basic),4.7,0.62,4.01,2.75,6.92
EPS (Basic) Growth,-,-86.81%,546.77%,-31.44%,151.71%
Basic Shares Outstanding,218.94M,258.35M,269.94M,278.97M,289.29M
EPS (Diluted),4.61,0.6,3.94,2.72,6.85
EPS (Diluted) Growth,-,-86.98%,556.67%,-31.07%,152.36%
Diluted Shares Outstanding,223.59M,264.62M,274.78M,282.4M,292.09M
EBITDA,3.18B,4.1B,5.02B,4.19B,5.4B
EBITDA Growth,-,28.98%,22.42%,-16.68%,29.10%
EBITDA Margin,-,-,-,-,26.69%
