Item,2017,2018,2019,2020,2021
Sales/Revenue,4.3B,4.85B,5.16B,4.54B,5.55B
Sales Growth,-,12.69%,6.45%,-11.99%,22.17%
Cost of Goods Sold (COGS) incl. D&A,2.75B,3.05B,3.21B,2.79B,3.44B
COGS Growth,-,10.83%,5.38%,-12.93%,23.11%
COGS excluding D&A,2.56B,2.85B,2.97B,2.54B,3.15B
Depreciation & Amortization Expense,183.23M,199.49M,234.04M,255.28M,292.11M
Depreciation,82M,85.4M,101.44M,101.28M,108.51M
Amortization of Intangibles,101.23M,114.09M,132.6M,154M,183.6M
Gross Income,1.55B,1.8B,1.95B,1.75B,2.11B
Gross Income Growth,-,15.99%,8.28%,-10.44%,20.66%
Gross Profit Margin,-,-,-,-,37.98%
SG&A Expense,665.58M,725.02M,772.18M,674.33M,798.14M
SGA Growth,-,8.93%,6.50%,-12.67%,18.36%
Research & Development,130.4M,141M,161.9M,158.9M,194.2M
Other SG&A,535.18M,584.02M,610.28M,515.43M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(16.8M),-,-,43.9M,-
EBIT after Unusual Expense,16.8M,-,-,1.03B,-
Non Operating Income/Expense,(10.96M),(7.62M),(23.75M),137.79M,(7.12M)
Non-Operating Interest Income,2.1M,2M,4.6M,2.7M,2M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,98.03M,82.18M,88.48M,86.06M,80.38M
Interest Expense Growth,-,-16.17%,7.67%,-2.73%,-6.60%
Gross Interest Expense,98.37M,82.36M,88.48M,86.06M,80.38M
Interest Capitalized,342K,178K,-,-,-
Pretax Income,796.73M,987.75M,1.07B,1.08B,1.22B
Pretax Income Growth,-,23.98%,8.30%,1.17%,13.01%
Pretax Margin,-,-,-,-,22.05%
Income Tax,115.26M,209.81M,208.45M,209.87M,233.12M
Income Tax - Current Domestic,134.62M,231.81M,107.62M,146.36M,115.99M
Income Tax - Current Foreign,71.85M,51.69M,81.45M,61.67M,146.89M
Income Tax - Deferred Domestic,(97.41M),(69.81M),19.41M,5.91M,26.81M
Income Tax - Deferred Foreign,6.2M,(3.87M),(29K),(4.07M),(56.57M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,681.47M,777.93M,861.3M,872.44M,990.05M
Minority Interest Expense,-,-,-,-,-
Net Income,681.47M,777.93M,861.3M,872.44M,990.05M
Net Income Growth,-,14.16%,10.72%,1.29%,13.48%
Net Margin Growth,-,-,-,-,17.85%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,681.47M,777.93M,861.3M,872.44M,990.05M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,681.47M,777.93M,861.3M,872.44M,990.05M
EPS (Basic),2.96,3.37,3.78,3.8,4.29
EPS (Basic) Growth,-,13.86%,12.20%,0.56%,12.73%
Basic Shares Outstanding,230.23M,230.82M,227.76M,229.44M,230.96M
EPS (Diluted),2.94,3.34,3.75,3.77,4.25
EPS (Diluted) Growth,-,13.73%,12.32%,0.52%,12.67%
Diluted Shares Outstanding,231.85M,232.71M,229.4M,231.15M,232.81M
EBITDA,1.07B,1.28B,1.41B,1.33B,1.6B
EBITDA Growth,-,19.16%,10.70%,-5.98%,20.63%
EBITDA Margin,-,-,-,-,28.86%
