Item,2018,2019,2020,2021,2022
Sales/Revenue,21.73B,20.75B,19.58B,17.73B,16.27B
Sales Growth,-,-4.51%,-5.67%,-9.44%,-8.26%
Cost of Goods Sold (COGS) incl. D&A,18.11B,16.91B,16.92B,16.13B,14.49B
COGS Growth,-,-6.61%,0.01%,-4.66%,-10.18%
COGS excluding D&A,16.1B,14.89B,14.88B,14.07B,12.66B
Depreciation & Amortization Expense,2.01B,2.02B,2.03B,2.06B,1.83B
Depreciation,928M,875M,661M,772M,650M
Amortization of Intangibles,1.09B,1.15B,1.3B,1.22B,1.09B
Gross Income,3.62B,3.84B,2.66B,1.6B,1.78B
Gross Income Growth,-,6.02%,-30.66%,-39.78%,11.04%
Gross Profit Margin,-,-,-,-,10.94%
SG&A Expense,1.53B,1.56B,1.66B,1.64B,1.3B
SGA Growth,-,1.76%,6.55%,-1.33%,-20.82%
Research & Development,-,-,-,-,-
Other SG&A,1.53B,1.56B,1.66B,1.64B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,1.03B,850M,6.77B,899M,603M
EBIT after Unusual Expense,(1.03B),1.43B,(5.77B),(934M),(120M)
Non Operating Income/Expense,475M,290M,757M,1.85B,1.4B
Non-Operating Interest Income,89M,128M,165M,98M,65M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,320M,334M,383M,361M,204M
Interest Expense Growth,-,4.38%,14.67%,-5.74%,-43.49%
Gross Interest Expense,320M,334M,383M,361M,204M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.3B,1.52B,(5.23B),654M,1.14B
Pretax Income Growth,-,16.18%,-445.08%,112.51%,74.46%
Pretax Margin,-,-,-,-,7.02%
Income Tax,(242M),288M,130M,800M,405M
Income Tax - Current Domestic,639M,168M,19M,987M,(135M)
Income Tax - Current Foreign,16M,42M,167M,216M,285M
Income Tax - Deferred Domestic,(838M),55M,(108M),(272M),-
Income Tax - Deferred Foreign,(59M),23M,52M,(131M),255M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.55B,1.23B,(5.36B),(146M),736M
Minority Interest Expense,31M,5M,11M,3M,18M
Net Income,1.52B,1.22B,(5.37B),(149M),718M
Net Income Growth,-,-19.34%,-539.36%,97.22%,581.88%
Net Margin Growth,-,-,-,-,4.41%
Extraordinaries & Discontinued Operations,236M,35M,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,236M,35M,-,-,-
Net Income After Extraordinaries,1.75B,1.26B,(5.37B),(149M),718M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.75B,1.26B,(5.37B),(149M),718M
EPS (Basic),6.15,4.53,(20.76),(0.59),2.87
EPS (Basic) Growth,-,-26.30%,-558.46%,97.18%,589.82%
Basic Shares Outstanding,284.93M,277.54M,258.57M,254.14M,250.02M
EPS (Diluted),6.04,4.47,(20.76),(0.59),2.81
EPS (Diluted) Growth,-,-26.08%,-564.89%,97.18%,579.86%
Diluted Shares Outstanding,289.77M,281.43M,258.57M,254.14M,255.21M
EBITDA,4.1B,4.3B,3.03B,2.02B,2.31B
EBITDA Growth,-,4.87%,-29.51%,-33.32%,14.19%
EBITDA Margin,-,-,-,-,14.20%
