Item,2017,2018,2019,2020,2021
Sales/Revenue,14.31B,14.77B,14.11B,12.57B,14.46B
Sales Growth,-,3.17%,-4.46%,-10.88%,14.96%
Cost of Goods Sold (COGS) incl. D&A,8.52B,8.79B,8.35B,7.53B,8.62B
COGS Growth,-,3.26%,-5.08%,-9.79%,14.52%
COGS excluding D&A,8.05B,8.33B,7.92B,7.1B,8.21B
Depreciation & Amortization Expense,462M,461M,426M,427M,410M
Depreciation,256M,272M,267M,273M,277M
Amortization of Intangibles,206M,189M,159M,154M,133M
Gross Income,5.8B,5.98B,5.76B,5.05B,5.83B
Gross Income Growth,-,3.04%,-3.55%,-12.46%,15.62%
Gross Profit Margin,-,-,-,-,40.35%
SG&A Expense,2.4B,2.39B,2.36B,2.16B,2.36B
SGA Growth,-,-0.38%,-1.25%,-8.39%,8.92%
Research & Development,225M,233M,221M,214M,239M
Other SG&A,2.18B,2.16B,2.14B,1.95B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(95M),-,-,-,-
EBIT after Unusual Expense,95M,-,-,-,-
Non Operating Income/Expense,(25M),23M,63M,3M,10M
Non-Operating Interest Income,61M,44M,44M,25M,41M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,260M,257M,221M,206M,202M
Interest Expense Growth,-,-1.15%,-14.01%,-6.79%,-1.94%
Gross Interest Expense,260M,257M,221M,206M,202M
Interest Capitalized,-,-,-,-,-
Pretax Income,3.27B,3.39B,3.29B,2.7B,3.33B
Pretax Income Growth,-,3.79%,-3.12%,-17.76%,23.00%
Pretax Margin,-,-,-,-,23.01%
Income Tax,1.58B,831M,767M,595M,632M
Income Tax - Current Domestic,402M,424M,433M,349M,478M
Income Tax - Current Foreign,1.12B,373M,302M,276M,302M
Income Tax - Deferred Domestic,74M,49M,(21M),(45M),(91M)
Income Tax - Deferred Foreign,(10M),(15M),53M,15M,(57M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.69B,2.56B,2.52B,2.11B,2.69B
Minority Interest Expense,-,-,-,-,-
Net Income,1.69B,2.56B,2.52B,2.11B,2.69B
Net Income Growth,-,51.93%,-1.64%,-16.34%,27.74%
Net Margin Growth,-,-,-,-,18.64%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.69B,2.56B,2.52B,2.11B,2.69B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.69B,2.56B,2.52B,2.11B,2.69B
EPS (Basic),4.9,7.65,7.78,6.66,8.55
EPS (Basic) Growth,-,56.12%,1.74%,-14.50%,28.47%
Basic Shares Outstanding,344.1M,335M,323.9M,316.9M,315.1M
EPS (Diluted),4.86,7.6,7.74,6.63,8.51
EPS (Diluted) Growth,-,56.38%,1.88%,-14.42%,28.51%
Diluted Shares Outstanding,346.8M,337.1M,325.6M,318.3M,316.4M
EBITDA,3.86B,4.05B,3.83B,3.31B,3.89B
EBITDA Growth,-,4.77%,-5.36%,-13.56%,17.47%
EBITDA Margin,-,-,-,-,26.89%
