Item,2017,2018,2019,2020,2021
Sales/Revenue,3.97B,4.24B,4.74B,4.73B,5.41B
Sales Growth,-,7.03%,11.66%,-0.19%,14.46%
Cost of Goods Sold (COGS) incl. D&A,3B,3.29B,3.57B,3.49B,4.08B
COGS Growth,-,9.44%,8.63%,-2.17%,16.78%
COGS excluding D&A,2.7B,2.93B,3.19B,3.08B,3.61B
Depreciation & Amortization Expense,305.84M,352.05M,380.6M,408M,463.6M
Depreciation,288.46M,334.11M,364.2M,391M,425.3M
Amortization of Intangibles,17.39M,17.94M,16.4M,17M,38.3M
Gross Income,963.26M,958.56M,1.17B,1.24B,1.34B
Gross Income Growth,-,-0.49%,22.05%,5.85%,7.93%
Gross Profit Margin,-,-,-,-,24.69%
SG&A Expense,262.13M,280.55M,302.7M,299.9M,349.2M
SGA Growth,-,7.03%,7.89%,-0.93%,16.44%
Research & Development,-,-,-,-,-
Other SG&A,262.13M,280.55M,302.7M,299.9M,-
Other Operating Expense,11.48M,(12.1M),(18.2M),(74.3M),(46.2M)
Unusual Expense,8.64M,24.64M,500K,7.3M,59.7M
EBIT after Unusual Expense,681.02M,665.47M,884.9M,1.01B,973.8M
Non Operating Income/Expense,29.4M,47.68M,(7.3M),2M,24.4M
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,91.49M,137.07M,129.3M,118.1M,142.7M
Interest Expense Growth,-,49.82%,-5.67%,-8.66%,20.83%
Gross Interest Expense,95.1M,140.09M,134.4M,122.3M,148.3M
Interest Capitalized,3.62M,3.02M,5.1M,4.2M,5.6M
Pretax Income,618.93M,576.08M,748.3M,889.3M,855.5M
Pretax Income Growth,-,-6.92%,29.89%,18.84%,-3.80%
Pretax Margin,-,-,-,-,15.80%
Income Tax,(94.46M),105.71M,136.3M,168.2M,153.2M
Income Tax - Current Domestic,144.08M,13.93M,104.4M,112.9M,85M
Income Tax - Current Foreign,1.18M,5.99M,2.8M,1.2M,-
Income Tax - Deferred Domestic,(240.19M),16.19M,29.6M,54.1M,67.9M
Income Tax - Deferred Foreign,475K,69.6M,(500K),-,300K
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(2.03M),(806K),(900K),(600K),(200K)
Consolidated Net Income,711.36M,469.57M,611.1M,720.5M,702.1M
Minority Interest Expense,43K,378K,100K,100K,300K
Net Income,711.31M,469.19M,611M,720.4M,701.8M
Net Income Growth,-,-34.04%,30.22%,17.91%,-2.58%
Net Margin Growth,-,-,-,-,12.96%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,(6M)
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,6.5M
Net Income After Extraordinaries,711.31M,469.19M,611M,720.4M,702.3M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,711.31M,469.19M,611M,720.4M,708.3M
EPS (Basic),11.3,7.46,9.78,11.56,11.35
EPS (Basic) Growth,-,-34.00%,31.05%,18.28%,-1.84%
Basic Shares Outstanding,62.93M,62.9M,62.5M,62.3M,62.4M
EPS (Diluted),11.25,7.43,9.74,11.54,11.31
EPS (Diluted) Growth,-,-33.96%,31.15%,18.47%,-1.99%
Diluted Shares Outstanding,63.22M,63.15M,62.7M,62.4M,62.6M
EBITDA,995.5M,1.04B,1.27B,1.42B,1.5B
EBITDA Growth,-,4.69%,21.48%,12.22%,5.38%
EBITDA Margin,-,-,-,-,27.65%
