Item,2017,2018,2019,2020,2021
Sales/Revenue,6.31B,8B,10.07B,9.6B,10.19B
Sales Growth,-,26.77%,25.90%,-4.74%,6.17%
Premiums Earned,4.4B,6.16B,8.02B,8.28B,8.57B
Total Investment Income,493.8M,598.4M,675M,285.6M,314.4M
Realized Gains (Losses),28.8M,(44.5M),24.7M,(22M),15.3M
Other Operating Income,1.38B,1.29B,1.31B,1.06B,1.29B
"Losses, Claims & Reserves",1.87B,2.34B,2.65B,2.26B,2.2B
"Losses, Claims & Reserves Growth",-,25.23%,13.32%,-14.68%,-3.06%
"Losses, Benefits & Adjustments",1.87B,2.34B,2.65B,2.26B,2.2B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",4.05B,5.23B,6.69B,6.65B,7.08B
SGA Growth,-,29.28%,27.86%,-0.66%,6.49%
"Selling, General & Admin. Expenses",4.05B,5.23B,6.53B,6.64B,7.08B
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,-,-,-,-,-
Other Operating Expense,-,-,163M,5.9M,-
Operating Income Before Interest Expense,393.4M,426M,728.2M,685.3M,915.5M
Operating Income Growth,-,8.29%,70.94%,-5.89%,33.59%
"Interest Expense, Net of Interest Capitalized",49.5M,100.3M,110.6M,104.5M,111.8M
Interest Expense (excl. Interest Capitalized),49.5M,100.3M,110.6M,104.5M,111.8M
Interest Capitalized,-,-,-,-,-
Operating Income After Interest Expense,393.4M,426M,728.2M,685.3M,915.5M
Non-Operating Income (Expense),103.9M,39.7M,(4.1M),-,-
Miscellaneous Non Operating Expense,103.9M,39.7M,(4.1M),-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,3.3M,31.9M,59M,-,20.7M
Pretax Income,444.5M,333.5M,554.5M,580.8M,783M
Pretax Income Growth,-,-24.97%,66.27%,4.74%,34.81%
Income Tax,(75.1M),80.9M,167.7M,60.4M,169.5M
Income Tax - Current Domestic,(111.9M),5.7M,19.7M,(180.8M),1.7M
Income Tax - Current Foreign,41M,53.8M,58.5M,38.8M,36.1M
Income Tax - Deferred Domestic,8.7M,31M,92.2M,192M,123.4M
Income Tax - Deferred Foreign,(12.9M),(9.6M),(2.7M),10.4M,8.3M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,519.6M,252.6M,386.8M,520.4M,613.5M
Minority Interest Expense,-,1.6M,4.2M,900K,-
Net Income,519.6M,251M,382.6M,519.5M,613.5M
Net Income Growth,-,-51.69%,52.43%,35.78%,18.09%
Net Margin Growth,-,-,-,-,6.02%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,916.2M
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,(77.7M),(157.3M)
Net Income After Extraordinaries,519.6M,251M,382.6M,441.8M,1.37B
Preferred Dividends,-,14.2M,18.7M,18.7M,4.7M
Net Income Available to Common,519.6M,236.8M,363.9M,423.1M,451.5M
EPS (Basic),9.45,4,5.87,7.04,7.63
EPS (Basic) Growth,-,-57.70%,46.97%,19.80%,8.47%
Basic Shares Outstanding,54.99M,59.24M,61.94M,60.11M,59.14M
EPS (Diluted),9.39,3.98,5.84,6.7,7.51
EPS (Diluted) Growth,-,-57.67%,46.85%,14.68%,12.14%
Diluted Shares Outstanding,55.31M,59.55M,62.31M,63.18M,60.12M
