Item,2017,2018,2019,2020,2021
Sales/Revenue,62.76B,70.85B,71.97B,77.87B,79.02B
Sales Growth,-,12.89%,1.58%,8.20%,1.49%
Cost of Goods Sold (COGS) incl. D&A,23.78B,27.3B,30.03B,34.46B,35.42B
COGS Growth,-,14.81%,10.00%,14.77%,2.78%
COGS excluding D&A,15.65B,18.21B,19.2B,22.22B,23.63B
Depreciation & Amortization Expense,8.13B,9.09B,10.83B,12.24B,11.79B
Depreciation,6.75B,7.52B,9.2B,10.48B,9.95B
Amortization of Intangibles,1.38B,1.57B,1.62B,1.76B,1.84B
Gross Income,38.99B,43.55B,41.94B,43.41B,43.61B
Gross Income Growth,-,11.71%,-3.70%,3.50%,0.46%
Gross Profit Margin,-,-,-,-,55.18%
SG&A Expense,20.54B,20.36B,19.51B,19.74B,21.73B
SGA Growth,-,-0.89%,-4.15%,1.15%,10.12%
Research & Development,13.08B,13.58B,13.36B,13.56B,15.19B
Other SG&A,7.46B,6.77B,6.15B,6.18B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,1.76B,158M,(227M),1.12B,1.45B
EBIT after Unusual Expense,(1.76B),23.04B,22.66B,22.55B,20.42B
Non Operating Income/Expense,3.87B,308M,1.41B,720M,(528M)
Non-Operating Interest Income,441M,438M,483M,272M,144M
Equity in Affiliates (Pretax),-,-,-,2.16B,2.26B
Interest Expense,646M,468M,489M,629M,597M
Interest Expense Growth,-,-27.55%,4.49%,28.63%,-5.09%
Gross Interest Expense,959M,964M,961M,967M,995M
Interest Capitalized,313M,496M,472M,338M,398M
Pretax Income,20.35B,23.32B,24.06B,25.08B,21.7B
Pretax Income Growth,-,14.57%,3.18%,4.24%,-13.46%
Pretax Margin,-,-,-,-,27.46%
Income Tax,10.75B,2.26B,3.01B,4.18B,1.84B
Income Tax - Current Domestic,8.33B,2.78B,1.43B,1.17B,1.38B
Income Tax - Current Foreign,899M,1.1B,1.06B,1.24B,1.2B
Income Tax - Deferred Domestic,1.52B,(1.61B),522M,1.77B,(888M)
Income Tax - Deferred Foreign,-,-,-,-,146M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,9.6B,21.05B,21.05B,20.9B,19.87B
Minority Interest Expense,-,-,-,-,-
Net Income,9.6B,21.05B,21.05B,20.9B,19.87B
Net Income Growth,-,119.28%,-0.02%,-0.71%,-4.93%
Net Margin Growth,-,-,-,-,25.14%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,9.6B,21.05B,21.05B,20.9B,19.87B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,9.6B,21.05B,21.05B,20.9B,19.87B
EPS (Basic),2.04,4.57,4.77,4.98,4.89
EPS (Basic) Growth,-,124.02%,4.27%,4.45%,-1.65%
Basic Shares Outstanding,4.7B,4.61B,4.42B,4.2B,4.06B
EPS (Diluted),1.99,4.48,4.71,4.94,4.86
EPS (Diluted) Growth,-,125.13%,5.04%,4.95%,-1.63%
Diluted Shares Outstanding,4.84B,4.7B,4.47B,4.23B,4.09B
EBITDA,26.58B,32.28B,33.25B,35.91B,33.67B
EBITDA Growth,-,21.47%,3.01%,7.99%,-6.25%
EBITDA Margin,-,-,-,-,42.60%
