Item,2017,2018,2019,2020,2021
Sales/Revenue,2.15B,2.4B,2.61B,2.78B,3B
Sales Growth,-,11.65%,8.85%,6.81%,7.69%
Cost of Goods Sold (COGS) incl. D&A,1.02B,1.18B,1.3B,1.35B,1.44B
COGS Growth,-,15.78%,10.00%,3.96%,6.61%
COGS excluding D&A,783.8M,886.2M,976.8M,993.9M,1.06B
Depreciation & Amortization Expense,237.4M,296.1M,323.7M,358.1M,383.6M
Depreciation,135.6M,165.3M,185.7M,192.2M,206.9M
Amortization of Intangibles,101.8M,130.8M,138M,165.9M,176.7M
Gross Income,1.12B,1.21B,1.31B,1.43B,1.56B
Gross Income Growth,-,7.90%,7.73%,9.64%,8.70%
Gross Profit Margin,-,-,-,-,51.93%
SG&A Expense,316M,377.2M,475.5M,411.7M,419.9M
SGA Growth,-,19.37%,26.06%,-13.42%,1.99%
Research & Development,37.4M,47.6M,65.6M,48.9M,49.2M
Other SG&A,278.6M,329.6M,409.9M,362.8M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,6.8M,1.5M,128M,2.2M,136.8M
EBIT after Unusual Expense,801.2M,834.1M,703.1M,1.02B,1B
Non Operating Income/Expense,-,12.3M,(7.9M),17M,1.9M
Non-Operating Interest Income,9.2M,3M,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,119.4M,129.7M,126.8M,138.2M,127M
Interest Expense Growth,-,8.63%,-2.24%,8.99%,-8.10%
Gross Interest Expense,119.4M,129.7M,126.8M,138.2M,127M
Interest Capitalized,-,-,-,-,-
Pretax Income,691M,719.7M,568.4M,897.5M,875.4M
Pretax Income Growth,-,4.15%,-21.02%,57.90%,-2.46%
Pretax Margin,-,-,-,-,29.19%
Income Tax,135.9M,121M,118.5M,184.8M,209.1M
Income Tax - Current Domestic,200M,91.1M,131.3M,134.1M,137.9M
Income Tax - Current Foreign,9.5M,11.1M,14.6M,18.9M,21.4M
Income Tax - Deferred Domestic,(60.6M),30.4M,(14.5M),30M,31.6M
Income Tax - Deferred Foreign,(13M),(11.6M),(12.9M),1.8M,18.2M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,555.1M,598.7M,449.9M,712.7M,666.3M
Minority Interest Expense,-,-,-,-,100K
Net Income,555.1M,598.7M,449.9M,712.7M,666.2M
Net Income Growth,-,7.85%,-24.85%,58.41%,-6.52%
Net Margin Growth,-,-,-,-,22.22%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,555.1M,598.7M,449.9M,712.7M,666.2M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,555.1M,598.7M,449.9M,712.7M,666.2M
EPS (Basic),3.36,3.63,2.75,4.38,4.12
EPS (Basic) Growth,-,8.12%,-24.27%,59.31%,-6.08%
Basic Shares Outstanding,165.17M,164.81M,163.54M,162.61M,161.84M
EPS (Diluted),3.29,3.56,2.7,4.31,4.08
EPS (Diluted) Growth,-,8.13%,-24.07%,59.60%,-5.39%
Diluted Shares Outstanding,168.69M,168.3M,166.56M,165.32M,163.34M
EBITDA,1.05B,1.13B,1.15B,1.38B,1.52B
EBITDA Growth,-,8.26%,2.04%,19.41%,10.29%
EBITDA Margin,-,-,-,-,50.72%
