Item,2017,2018,2019,2020,2021
Sales/Revenue,8.58B,10.19B,10.21B,11.04B,13.93B
Sales Growth,-,18.78%,0.24%,8.06%,26.19%
Cost of Goods Sold (COGS) incl. D&A,6.73B,7.83B,7.83B,8.28B,10.16B
COGS Growth,-,16.35%,0.01%,5.72%,22.75%
COGS excluding D&A,6.68B,7.78B,7.78B,8.21B,10.09B
Depreciation & Amortization Expense,51M,49.43M,54M,66.08M,69.95M
Depreciation,37.2M,35.63M,39.8M,46.4M,53.45M
Amortization of Intangibles,13.8M,13.8M,14.2M,19.69M,16.5M
Gross Income,1.85B,2.36B,2.38B,2.76B,3.77B
Gross Income Growth,-,27.62%,1.00%,15.75%,36.52%
Gross Profit Margin,-,-,-,-,27.04%
SG&A Expense,959.75M,1.05B,1.07B,1.09B,1.29B
SGA Growth,-,9.18%,2.22%,1.48%,18.65%
Research & Development,-,-,-,-,-
Other SG&A,959.75M,1.05B,1.07B,1.09B,-
Other Operating Expense,(97.79M),(35.87M),(49.44M),(93.4M),(81.13M)
Unusual Expense,39.37M,240K,27.54M,37.99M,61.47M
EBIT after Unusual Expense,(39.37M),1.35B,1.33B,1.73B,2.5B
Non Operating Income/Expense,(8.89M),(9.47M),(11.25M),(2.61M),(4.56M)
Non-Operating Interest Income,2.54M,7.59M,16.74M,6.84M,1.95M
Equity in Affiliates (Pretax),(1.99M),2.69M,747K,1.88M,17.2M
Interest Expense,503K,618K,584K,4.25M,502K
Interest Expense Growth,-,22.86%,-5.50%,627.40%,-88.18%
Gross Interest Expense,182.22M,173.43M,164.7M,163.82M,129.88M
Interest Capitalized,181.72M,172.81M,164.11M,159.58M,129.38M
Pretax Income,938.83M,1.35B,1.34B,1.73B,2.51B
Pretax Income Growth,-,43.53%,-0.59%,29.05%,45.19%
Pretax Margin,-,-,-,-,18.02%
Income Tax,491.61M,325.52M,322.88M,321.86M,563.53M
Income Tax - Current Domestic,69.3M,(37.26M),217.44M,184.26M,504.36M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,422.31M,362.78M,105.44M,137.6M,59.17M
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(4.57M),(11.19M),(10.37M),(12.45M),(16.34M)
Consolidated Net Income,442.65M,1.01B,1.01B,1.39B,1.93B
Minority Interest Expense,-,-,-,-,-
Net Income,442.65M,1.01B,1.01B,1.39B,1.93B
Net Income Growth,-,128.36%,-0.45%,38.56%,38.41%
Net Margin Growth,-,-,-,-,13.86%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,442.65M,1.01B,1.01B,1.39B,1.93B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,442.65M,1.01B,1.01B,1.39B,1.93B
EPS (Basic),1.45,3.56,3.67,5.19,7.44
EPS (Basic) Growth,-,145.52%,2.98%,41.63%,43.36%
Basic Shares Outstanding,305.09M,283.58M,274.5M,268.55M,259.29M
EPS (Diluted),1.44,3.55,3.66,5.18,7.43
EPS (Diluted) Growth,-,146.53%,2.97%,41.59%,43.46%
Diluted Shares Outstanding,306.81M,284.87M,275.3M,269.41M,259.93M
EBITDA,1.04B,1.4B,1.42B,1.83B,2.63B
EBITDA Growth,-,34.58%,1.32%,29.35%,43.49%
EBITDA Margin,-,-,-,-,18.86%
