Item,2017,2018,2019,2020,2021
Sales/Revenue,22.29B,22.61B,24.27B,23.53B,33.57B
Sales Growth,-,1.44%,7.35%,-3.06%,42.65%
Cost of Goods Sold (COGS) incl. D&A,9.35B,10.2B,8.6B,9.26B,14.26B
COGS Growth,-,9.14%,-15.72%,7.67%,54.10%
COGS excluding D&A,7.88B,8.64B,7.2B,7.86B,12.68B
Depreciation & Amortization Expense,1.46B,1.56B,1.4B,1.39B,1.58B
Depreciation,684M,776M,674M,772M,1.05B
Amortization of Intangibles,777M,785M,727M,621M,537M
Gross Income,12.95B,12.41B,15.68B,14.28B,19.3B
Gross Income Growth,-,-4.12%,26.31%,-8.94%,35.22%
Gross Profit Margin,-,-,-,-,57.51%
SG&A Expense,7.86B,8.66B,7.6B,8.05B,9.52B
SGA Growth,-,10.11%,-12.25%,5.96%,18.21%
Research & Development,5.47B,5.63B,5.4B,5.98B,7.18B
Other SG&A,2.4B,3.03B,2.2B,2.07B,2.34B
Other Operating Expense,-,-,-,-,-
Unusual Expense,2.62B,3.24B,563M,369M,47M
EBIT after Unusual Expense,2.47B,(3.24B),7.52B,5.86B,9.74B
Non Operating Income/Expense,500M,161M,367M,328M,995M
Non-Operating Interest Income,619M,625M,316M,156M,83M
Equity in Affiliates (Pretax),(74M),(145M),(93M),(21M),13M
Interest Expense,494M,768M,627M,602M,559M
Interest Expense Growth,-,55.47%,-18.36%,-3.99%,-7.14%
Gross Interest Expense,494M,768M,627M,602M,559M
Interest Capitalized,-,-,-,-,-
Pretax Income,3.02B,392M,7.48B,5.72B,10.27B
Pretax Income Growth,-,-87.02%,"1,808.42%",-23.55%,79.65%
Pretax Margin,-,-,-,-,30.61%
Income Tax,555M,5.36B,3.1B,521M,1.23B
Income Tax - Current Domestic,75M,2.56B,1.57B,211M,950M
Income Tax - Current Foreign,1.26B,777M,(407M),526M,518M
Income Tax - Deferred Domestic,(582M),1.85B,2.05B,(190M),(249M)
Income Tax - Deferred Foreign,(194M),174M,(117M),(26M),12M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.47B,(4.96B),4.39B,5.2B,9.04B
Minority Interest Expense,(1M),-,-,-,-
Net Income,2.47B,(4.96B),4.39B,5.2B,9.04B
Net Income Growth,-,-301.30%,188.36%,18.51%,73.97%
Net Margin Growth,-,-,-,-,26.94%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.47B,(4.96B),4.39B,5.2B,9.04B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.47B,(4.96B),4.39B,5.2B,9.04B
EPS (Basic),1.67,(3.39),3.62,4.58,8
EPS (Basic) Growth,-,-303.17%,206.83%,26.34%,74.59%
Basic Shares Outstanding,1.48B,1.46B,1.21B,1.14B,1.13B
EPS (Diluted),1.66,(3.39),3.6,4.52,7.87
EPS (Diluted) Growth,-,-305.02%,205.96%,25.84%,73.97%
Diluted Shares Outstanding,1.49B,1.46B,1.22B,1.15B,1.15B
EBITDA,6.55B,5.32B,9.48B,7.62B,11.37B
EBITDA Growth,-,-18.77%,78.33%,-19.64%,49.23%
EBITDA Margin,-,-,-,-,33.88%
