Item,2018,2019,2020,2021,2022
Sales/Revenue,4.04B,4.56B,5.8B,6.92B,9.2B
Sales Growth,-,13.10%,27.12%,19.23%,33.00%
Cost of Goods Sold (COGS) incl. D&A,1.45B,1.9B,2.52B,2.82B,3.65B
COGS Growth,-,31.40%,32.53%,11.87%,29.28%
COGS excluding D&A,1.39B,1.67B,2.17B,2.49B,3.29B
Depreciation & Amortization Expense,62.68M,233.22M,348.05M,333.34M,363.34M
Depreciation,58.05M,145.83M,127.47M,127.08M,134.25M
Amortization of Intangibles,4.63M,87.39M,220.58M,206.25M,229.1M
Gross Income,2.59B,2.66B,3.28B,4.1B,5.55B
Gross Income Growth,-,2.86%,23.24%,24.90%,35.56%
Gross Profit Margin,-,-,-,-,60.34%
SG&A Expense,1.05B,1.24B,1.48B,1.6B,1.9B
SGA Growth,-,17.73%,20.03%,7.59%,19.27%
Research & Development,608.53M,711.02M,863.64M,928.36M,1.11B
Other SG&A,441.37M,525.03M,620.02M,667.97M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,3.28M,39.45M,316.8M,10.21M,9.43M
EBIT after Unusual Expense,(3.28M),1.39B,1.48B,2.49B,3.64B
Non Operating Income/Expense,337K,(4.55M),(24.24M),18.31M,951K
Non-Operating Interest Income,36.87M,40.37M,21.65M,8.93M,8.7M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,115.13M,125.03M,159.64M,156.21M,159.33M
Interest Expense Growth,-,8.60%,27.68%,-2.15%,2.00%
Gross Interest Expense,115.13M,125.03M,159.64M,156.21M,159.33M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.46B,1.3B,1.32B,2.36B,3.49B
Pretax Income Growth,-,-10.97%,1.58%,79.27%,47.82%
Pretax Margin,-,-,-,-,37.92%
Income Tax,653.67M,121.21M,101.69M,283.1M,167.18M
Income Tax - Current Domestic,511.18M,88.13M,108.65M,207.58M,355.76M
Income Tax - Current Foreign,41.41M,59.27M,86.37M,121.15M,165.19M
Income Tax - Deferred Domestic,100.23M,3.75M,(27.92M),(33.14M),11.25M
Income Tax - Deferred Foreign,844K,(29.94M),(65.43M),(12.48M),(365.03M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,802.27M,1.18B,1.22B,2.08B,3.32B
Minority Interest Expense,-,(600K),(1.76M),(939K),253K
Net Income,802.27M,1.18B,1.22B,2.08B,3.32B
Net Income Growth,-,46.54%,3.50%,70.80%,59.83%
Net Margin Growth,-,-,-,-,36.10%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,802.27M,1.18B,1.22B,2.08B,3.32B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,802.27M,1.18B,1.22B,2.08B,3.32B
EPS (Basic),5.13,7.53,7.76,13.49,22.07
EPS (Basic) Growth,-,46.81%,3.01%,73.81%,63.65%
Basic Shares Outstanding,156.35M,156.05M,156.8M,154.09M,150.49M
EPS (Diluted),5.1,7.49,7.7,13.37,21.92
EPS (Diluted) Growth,-,46.94%,2.81%,73.62%,63.93%
Diluted Shares Outstanding,157.38M,156.95M,158.01M,155.44M,151.56M
EBITDA,1.6B,1.66B,2.14B,2.83B,4.01B
EBITDA Growth,-,3.64%,29.29%,32.15%,41.61%
EBITDA Margin,-,-,-,-,43.60%
