Item,2017,2018,2019,2020,2021
Sales/Revenue,14.75B,15.37B,15.15B,13.83B,16.8B
Sales Growth,-,4.24%,-1.48%,-8.66%,21.45%
Cost of Goods Sold (COGS) incl. D&A,8.67B,9.56B,9.24B,8.32B,10.89B
COGS Growth,-,10.23%,-3.34%,-9.92%,30.84%
COGS excluding D&A,8.21B,9B,8.65B,7.78B,10.29B
Depreciation & Amortization Expense,464M,559M,588M,547M,605M
Depreciation,335M,416M,452M,409M,433M
Amortization of Intangibles,129M,143M,136M,138M,172M
Gross Income,6.08B,5.81B,5.91B,5.51B,5.91B
Gross Income Growth,-,-4.30%,1.57%,-6.69%,7.28%
Gross Profit Margin,-,-,-,-,35.18%
SG&A Expense,4.01B,4.01B,4.02B,3.76B,4.13B
SGA Growth,-,-0.20%,0.32%,-6.47%,9.95%
Research & Development,451M,441M,432M,379M,439M
Other SG&A,3.56B,3.57B,3.59B,3.38B,-
Other Operating Expense,84M,115M,76M,42M,5M
Unusual Expense,19M,3M,117M,272M,(15M)
EBIT after Unusual Expense,(19M),1.69B,1.69B,1.44B,1.79B
Non Operating Income/Expense,120M,98M,78M,60M,135M
Non-Operating Interest Income,20M,23M,32M,23M,26M
Equity in Affiliates (Pretax),12M,16M,11M,8M,15M
Interest Expense,105M,134M,153M,166M,149M
Interest Expense Growth,-,27.62%,14.18%,8.50%,-10.24%
Gross Interest Expense,112M,138M,159M,172M,149M
Interest Capitalized,7M,4M,6M,6M,-
Pretax Income,2.01B,1.69B,1.66B,1.36B,1.82B
Pretax Income Growth,-,-15.56%,-1.89%,-18.00%,33.26%
Pretax Margin,-,-,-,-,10.80%
Income Tax,615M,353M,392M,291M,374M
Income Tax - Current Domestic,228M,11M,101M,18M,38M
Income Tax - Current Foreign,349M,297M,296M,320M,301M
Income Tax - Deferred Domestic,91M,51M,12M,(2M),15M
Income Tax - Deferred Foreign,(53M),(6M),(17M),(45M),20M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.39B,1.34B,1.27B,1.07B,1.44B
Minority Interest Expense,21M,17M,26M,15M,21M
Net Income,1.37B,1.32B,1.24B,1.06B,1.42B
Net Income Growth,-,-3.36%,-6.05%,-15.04%,34.47%
Net Margin Growth,-,-,-,-,8.45%
Extraordinaries & Discontinued Operations,225M,18M,-,3M,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,225M,18M,-,3M,19M
Net Income After Extraordinaries,1.59B,1.34B,1.24B,1.06B,1.44B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.59B,1.34B,1.24B,1.06B,1.44B
EPS (Basic),6.22,5.5,5.25,4.47,6.06
EPS (Basic) Growth,-,-11.66%,-4.57%,-14.77%,35.43%
Basic Shares Outstanding,256.1M,243.9M,236.9M,236.8M,237.6M
EPS (Diluted),6.18,5.46,5.22,4.45,6.01
EPS (Diluted) Growth,-,-11.62%,-4.51%,-14.70%,35.03%
Diluted Shares Outstanding,257.8M,245.4M,238.2M,237.9M,239.4M
EBITDA,2.44B,2.25B,2.4B,2.26B,2.38B
EBITDA Growth,-,-7.74%,6.48%,-5.92%,5.41%
EBITDA Margin,-,-,-,-,14.15%
