Item,2017,2018,2019,2020,2021
Sales/Revenue,40.6B,43.24B,45B,68.4B,80.12B
Sales Growth,-,6.49%,4.07%,52.00%,17.14%
Cost of Goods Sold (COGS) incl. D&A,23.79B,24.92B,25.14B,41.77B,50.96B
COGS Growth,-,4.75%,0.89%,66.15%,22.00%
COGS excluding D&A,17.8B,18.43B,18.52B,27.61B,34.57B
Depreciation & Amortization Expense,5.98B,6.49B,6.62B,14.15B,16.38B
Depreciation,5.82B,6.36B,6.53B,12.95B,15.08B
Amortization of Intangibles,163M,124M,82M,1.2B,1.3B
Gross Income,16.82B,18.32B,19.86B,26.63B,29.16B
Gross Income Growth,-,8.95%,8.39%,34.09%,9.50%
Gross Profit Margin,-,-,-,-,36.40%
SG&A Expense,12.56B,13.02B,13.39B,17.17B,19.15B
SGA Growth,-,3.65%,2.87%,28.23%,11.53%
Research & Development,-,-,-,-,-
Other SG&A,12.56B,13.02B,13.39B,17.17B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(59M),17M,620M,3.16B,3.29B
EBIT after Unusual Expense,4.32B,5.29B,5.85B,6.3B,6.72B
Non Operating Income/Expense,547M,(7M),(138M),(70M),(30M)
Non-Operating Interest Income,17M,19M,24M,29M,20M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,1.72B,1.39B,1.14B,2.73B,3.36B
Interest Expense Growth,-,-19.56%,-18.11%,140.53%,23.15%
Gross Interest Expense,1.86B,1.75B,1.61B,3.17B,3.57B
Interest Capitalized,136M,362M,473M,440M,210M
Pretax Income,3.16B,3.92B,4.6B,3.53B,3.35B
Pretax Income Growth,-,23.92%,17.51%,-23.31%,-5.07%
Pretax Margin,-,-,-,-,4.18%
Income Tax,(1.38B),1.03B,1.14B,786M,327M
Income Tax - Current Domestic,28M,24M,46M,67M,111M
Income Tax - Current Foreign,1M,25M,(2M),10M,19M
Income Tax - Deferred Domestic,(1.36B),910M,1.08B,710M,214M
Income Tax - Deferred Foreign,(49M),70M,12M,(1M),(17M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,4.54B,2.89B,3.47B,2.74B,3.02B
Minority Interest Expense,-,-,-,-,-
Net Income,4.54B,2.89B,3.47B,2.74B,3.02B
Net Income Growth,-,-36.33%,20.08%,-20.88%,10.20%
Net Margin Growth,-,-,-,-,3.77%
Extraordinaries & Discontinued Operations,-,-,-,320M,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,320M,-
Net Income After Extraordinaries,4.54B,2.89B,3.47B,3.06B,3.02B
Preferred Dividends,55M,-,-,-,-
Net Income Available to Common,4.48B,2.89B,3.47B,3.06B,3.02B
EPS (Basic),5.38,3.39,4.05,2.68,2.42
EPS (Basic) Growth,-,-36.91%,19.46%,-33.93%,-9.45%
Basic Shares Outstanding,833.39M,851.32M,855.73M,1.14B,1.25B
EPS (Diluted),5.19,3.36,4.01,2.65,2.41
EPS (Diluted) Growth,-,-35.33%,19.37%,-33.82%,-9.17%
Diluted Shares Outstanding,873.4M,859.88M,865.03M,1.15B,1.25B
EBITDA,10.25B,11.79B,13.09B,23.61B,26.4B
EBITDA Growth,-,15.12%,10.97%,80.42%,11.79%
EBITDA Margin,-,-,-,-,32.95%
