Item,2017,2018,2019,2020,2021
Sales/Revenue,3.36B,3.44B,3.61B,3.78B,3.93B
Sales Growth,-,2.47%,4.94%,4.63%,4.05%
Cost of Goods Sold (COGS) incl. D&A,1.86B,2.04B,2.13B,2.23B,2.41B
COGS Growth,-,9.83%,4.01%,4.70%,8.40%
COGS excluding D&A,1.37B,1.5B,1.54B,1.62B,1.78B
Depreciation & Amortization Expense,492M,545M,582M,604M,636M
Depreciation,460M,497M,508M,520M,550M
Amortization of Intangibles,32M,48M,74M,84M,86M
Gross Income,1.5B,1.4B,1.48B,1.55B,1.52B
Gross Income Growth,-,-6.68%,6.30%,4.51%,-2.19%
Gross Profit Margin,-,-,-,-,38.60%
SG&A Expense,-,-,-,-,-
SGA Growth,-,-,-,-,-
Research & Development,-,-,-,-,-
Other SG&A,-,-,-,-,-
Other Operating Expense,259M,277M,280M,303M,321M
Unusual Expense,7M,41M,4M,-,-
EBIT after Unusual Expense,(7M),1.08B,1.2B,-,-
Non Operating Income/Expense,24M,59M,15M,71M,843M
Non-Operating Interest Income,14M,11M,4M,-,4M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,356M,361M,386M,395M,403M
Interest Expense Growth,-,1.40%,6.93%,2.33%,2.03%
Gross Interest Expense,364M,374M,399M,408M,413M
Interest Capitalized,8M,13M,13M,13M,10M
Pretax Income,912M,787M,833M,924M,1.64B
Pretax Income Growth,-,-13.71%,5.84%,10.92%,77.49%
Pretax Margin,-,-,-,-,41.73%
Income Tax,486M,222M,212M,215M,377M
Income Tax - Current Domestic,24M,27M,4M,8M,147M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,463M,196M,209M,208M,231M
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,1M,1M,1M,1M,1M
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,426M,565M,621M,709M,1.26B
Minority Interest Expense,-,(2M),-,-,-
Net Income,426M,567M,621M,709M,1.26B
Net Income Growth,-,33.10%,9.52%,14.17%,78.14%
Net Margin Growth,-,-,-,-,32.14%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,426M,567M,621M,709M,1.26B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,426M,567M,621M,709M,1.26B
EPS (Basic),2.39,3.15,3.43,3.92,6.94
EPS (Basic) Growth,-,31.80%,8.92%,14.17%,77.16%
Basic Shares Outstanding,178M,180M,181M,181M,182M
EPS (Diluted),2.38,3.15,3.43,3.9,6.94
EPS (Diluted) Growth,-,32.35%,8.92%,13.54%,78.14%
Diluted Shares Outstanding,179M,180M,181M,182M,182M
EBITDA,1.73B,1.66B,1.79B,1.85B,1.83B
EBITDA Growth,-,-3.76%,7.33%,3.70%,-1.08%
EBITDA Margin,-,-,-,-,46.62%
