Item,2017,2018,2019,2020,2021
Sales/Revenue,1.73B,1.87B,2.01B,2.08B,2.31B
Sales Growth,-,7.99%,7.98%,3.40%,10.83%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,104.5M,125.26M,153.79M,128.67M,204.75M
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,1.26B,1.29B,1.39B,1.4B,1.47B
Total Interest Expense,348.57M,399.15M,416.26M,435.41M,464.48M
Depreciation & Amortization Expense,643.1M,674.1M,700.23M,723.06M,702.04M
Other Operating Expense,75.74M,43.13M,75.04M,76.5M,85.31M
Operating Income,470.87M,580.27M,627.79M,682.58M,842.79M
Operating Income Growth,-,23.23%,8.19%,8.73%,23.47%
Non-Operating Income (Expense),4.47M,(78.89M),21M,(189.86M),(25.95M)
Non-Operating Interest Income,11.34M,6.73M,5.5M,2.98M,3.45M
Miscellaneous Non Operating Expense,(6.87M),(85.62M),15.5M,(192.84M),(29.4M)
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,46.58M,50.55M,45.63M,75.05M,98.29M
Pretax Income,116.89M,51.68M,186.89M,(17.75M),252.56M
Pretax Income Growth,-,-55.78%,261.60%,-109.50%,"1,522.98%"
Pretax Margin,-,-,-,-,10.94%
Income Taxes,13.24M,4.23M,39.61M,(41.8M),14.94M
Income Tax - Current Domestic,5.51M,5.76M,5.52M,753K,543K
Income Tax - Current Foreign,11.68M,13.76M,18.15M,20.64M,22.91M
Income Tax - Deferred Domestic,(13.11M),1.39M,2.8M,(3.23M),1.01M
Income Tax - Deferred Foreign,9.16M,(16.67M),13.14M,(59.96M),(9.52M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,103.65M,47.45M,147.28M,24.05M,254.87M
Minority Interest Expense,-,-,293K,(57K),17.25M
Net Income,103.65M,47.45M,146.99M,24.1M,237.62M
Net Income Growth,-,-54.22%,209.77%,-83.60%,885.83%
Net Margin Growth,-,-,-,-,10.29%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,103.65M,47.45M,146.99M,24.1M,237.62M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,103.65M,47.45M,146.99M,24.1M,237.62M
EPS (Basic),0.86,0.41,1.3,0.22,2.17
EPS (Basic) Growth,-,-52.33%,217.80%,-83.42%,905.78%
Basic Shares Outstanding,119.86M,114.91M,112.81M,111.53M,109.33M
EPS (Diluted),0.86,0.41,1.28,0.21,2.14
EPS (Diluted) Growth,-,-52.33%,212.59%,-83.43%,906.31%
Diluted Shares Outstanding,121.02M,116.52M,114.69M,113.47M,111.18M
