Item,2017,2018,2019,2020,2021
Sales/Revenue,7.52B,7.79B,7.99B,8.15B,8.97B
Sales Growth,-,3.67%,2.51%,2.05%,10.08%
Cost of Goods Sold (COGS) incl. D&A,4B,4.27B,4.4B,4.45B,5B
COGS Growth,-,6.91%,2.94%,1.22%,12.35%
COGS excluding D&A,3.76B,4B,4.13B,4.19B,4.72B
Depreciation & Amortization Expense,234.97M,269.57M,264.79M,265.49M,282.76M
Depreciation,211.59M,231.01M,218.1M,219.02M,230.64M
Amortization of Intangibles,23.38M,38.56M,46.69M,46.47M,52.12M
Gross Income,3.52B,3.52B,3.59B,3.7B,3.97B
Gross Income Growth,-,-0.02%,1.98%,3.06%,7.34%
Gross Profit Margin,-,-,-,-,44.23%
SG&A Expense,1.87B,1.81B,1.9B,1.89B,1.99B
SGA Growth,-,-3.14%,5.05%,-0.76%,5.54%
Research & Development,45.85M,38.52M,37.15M,37.58M,40.11M
Other SG&A,1.82B,1.77B,1.87B,1.85B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,395.85M,136.54M,139.74M,153.35M,38.4M
EBIT after Unusual Expense,(395.85M),1.57B,1.54B,1.66B,1.94B
Non Operating Income/Expense,(52.68M),(30.01M),(28.99M),(20.53M),(23.44M)
Non-Operating Interest Income,1.78M,8.02M,8M,4.1M,2.43M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,90.59M,137.38M,142.78M,143.88M,118.87M
Interest Expense Growth,-,51.66%,3.93%,0.77%,-17.38%
Gross Interest Expense,94.75M,142.47M,148.36M,150.62M,128.18M
Interest Capitalized,4.17M,5.09M,5.59M,6.73M,9.31M
Pretax Income,1.11B,1.41B,1.38B,1.49B,1.8B
Pretax Income Growth,-,26.96%,-2.08%,8.27%,20.22%
Pretax Margin,-,-,-,-,20.03%
Income Tax,354.13M,239.01M,234.03M,219.58M,314.41M
Income Tax - Current Domestic,351.91M,189.35M,217.59M,163.55M,222.38M
Income Tax - Current Foreign,(16.36M),13.41M,31.51M,29.16M,78.65M
Income Tax - Deferred Domestic,26.78M,42.61M,16.82M,28.23M,34.98M
Income Tax - Deferred Foreign,(8.2M),(6.35M),(31.9M),(1.35M),(21.61M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,756.54M,1.17B,1.15B,1.28B,1.48B
Minority Interest Expense,(26.44M),(6.51M),(2.94M),(3.3M),5.31M
Net Income,782.98M,1.18B,1.15B,1.28B,1.48B
Net Income Growth,-,50.39%,-2.37%,11.22%,15.55%
Net Margin Growth,-,-,-,-,16.47%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,782.98M,1.18B,1.15B,1.28B,1.48B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,782.98M,1.18B,1.15B,1.28B,1.48B
EPS (Basic),3.69,5.61,5.49,6.13,7.15
EPS (Basic) Growth,-,52.01%,-2.11%,11.76%,16.50%
Basic Shares Outstanding,212.25M,209.99M,209.46M,208.45M,206.73M
EPS (Diluted),3.66,5.58,5.46,6.11,7.11
EPS (Diluted) Growth,-,52.36%,-2.23%,11.91%,16.47%
Diluted Shares Outstanding,213.74M,210.99M,210.7M,209.41M,207.76M
EBITDA,1.88B,1.98B,1.95B,2.07B,2.26B
EBITDA Growth,-,4.92%,-1.34%,6.42%,8.88%
EBITDA Margin,-,-,-,-,25.17%
