Item,2017,2018,2019,2020,2021
Sales/Revenue,55.51B,49.6B,42.95B,38.54B,54.97B
Sales Growth,-,-10.64%,-13.41%,-10.27%,42.62%
Cost of Goods Sold (COGS) incl. D&A,44.24B,41.44B,37B,33.73B,44.58B
COGS Growth,-,-6.31%,-10.73%,-8.83%,32.17%
COGS excluding D&A,43.61B,38.71B,34.32B,31.14B,41.74B
Depreciation & Amortization Expense,624M,2.74B,2.67B,2.59B,2.84B
Depreciation,-,2.17B,2.16B,2.09B,2.45B
Amortization of Intangibles,624M,562M,515M,497M,388M
Gross Income,11.27B,8.16B,5.96B,4.81B,10.39B
Gross Income Growth,-,-27.61%,-27.01%,-19.21%,115.88%
Gross Profit Margin,-,-,-,-,18.90%
SG&A Expense,4.57B,2.58B,2.36B,2.24B,2.5B
SGA Growth,-,-43.48%,-8.79%,-4.93%,11.75%
Research & Development,1.65B,800M,765M,768M,857M
Other SG&A,2.92B,1.78B,1.59B,1.47B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,3.89B,1.46B,4.16B,486M,833M
EBIT after Unusual Expense,2.82B,(1.46B),(562M),2.09B,7.05B
Non Operating Income/Expense,195M,49M,275M,842M,751M
Non-Operating Interest Income,-,82M,81M,38M,55M
Equity in Affiliates (Pretax),762M,555M,(94M),(18M),975M
Interest Expense,976M,1.06B,947M,878M,689M
Interest Expense Growth,-,8.61%,-10.66%,-7.29%,-21.53%
Gross Interest Expense,976M,1.15B,1.03B,942M,748M
Interest Capitalized,-,88M,80M,64M,59M
Pretax Income,2.8B,3.75B,(1.25B),2.07B,8.15B
Pretax Income Growth,-,33.94%,-133.26%,266.08%,293.29%
Pretax Margin,-,-,-,-,14.82%
Income Tax,2.2B,809M,470M,777M,1.74B
Income Tax - Current Domestic,-,337M,(262M),(172M),2M
Income Tax - Current Foreign,-,901M,960M,691M,1.46B
Income Tax - Deferred Domestic,-,(350M),71M,203M,156M
Income Tax - Deferred Foreign,-,(79M),(299M),55M,122M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,(6M),(9M),(32M)
Consolidated Net Income,595M,2.94B,(1.72B),1.29B,6.37B
Minority Interest Expense,129M,102M,74M,69M,94M
Net Income,466M,2.84B,(1.8B),1.22B,6.28B
Net Income Growth,-,509.01%,-163.32%,167.67%,416.37%
Net Margin Growth,-,-,-,-,11.42%
Extraordinaries & Discontinued Operations,-,1.8B,432M,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,1.8B,432M,-,-
Net Income After Extraordinaries,466M,4.64B,(1.37B),1.22B,6.28B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,466M,4.64B,(1.37B),1.22B,6.28B
EPS (Basic),-,6.21,(1.84),1.64,8.44
EPS (Basic) Growth,-,-,-129.60%,189.32%,414.23%
Basic Shares Outstanding,-,747.2M,742.5M,740.5M,743.6M
EPS (Diluted),-,6.21,(1.84),1.64,8.38
EPS (Diluted) Growth,-,-,-129.60%,189.11%,411.73%
Diluted Shares Outstanding,-,747.2M,742.5M,742.3M,749M
EBITDA,7.33B,8.31B,6.27B,5.16B,10.73B
EBITDA Growth,-,13.46%,-24.56%,-17.70%,107.83%
EBITDA Margin,-,-,-,-,19.52%
