Item,2017,2018,2019,2020,2021
Sales/Revenue,126.03B,130.86B,131.87B,128.29B,133.61B
Sales Growth,-,3.83%,0.77%,-2.71%,4.15%
Cost of Goods Sold (COGS) incl. D&A,68.51B,72.61B,71.41B,67.92B,72.51B
COGS Growth,-,5.98%,-1.65%,-4.88%,6.75%
COGS excluding D&A,51.56B,55.21B,54.73B,51.2B,56.3B
Depreciation & Amortization Expense,16.95B,17.4B,16.68B,16.72B,16.21B
Depreciation,14.74B,15.19B,14.37B,14.28B,14.12B
Amortization of Intangibles,2.21B,2.22B,2.31B,2.45B,2.09B
Gross Income,57.52B,58.26B,60.46B,60.37B,61.11B
Gross Income Growth,-,1.27%,3.79%,-0.15%,1.22%
Gross Profit Margin,-,-,-,-,45.73%
SG&A Expense,31.01B,28.25B,29.43B,30.5B,29.14B
SGA Growth,-,-8.89%,4.19%,3.65%,-4.47%
Research & Development,-,-,-,-,-
Other SG&A,31.01B,28.25B,29.43B,30.5B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,2.88B,6.55B,4.12B,1.3B,3.75B
EBIT after Unusual Expense,(2.88B),23.45B,26.91B,28.57B,28.21B
Non Operating Income/Expense,1.68B,888M,448M,(349M),4.51B
Non-Operating Interest Income,82M,94M,121M,65M,48M
Equity in Affiliates (Pretax),(77M),21M,(15M),(45M),145M
Interest Expense,4.73B,4.83B,4.73B,4.27B,3.5B
Interest Expense Growth,-,2.11%,-2.13%,-9.64%,-18.16%
Gross Interest Expense,5.41B,5.57B,5.39B,4.83B,5.34B
Interest Capitalized,678M,740M,656M,555M,1.84B
Pretax Income,20.59B,19.62B,22.73B,23.97B,29.42B
Pretax Income Growth,-,-4.71%,15.85%,5.43%,22.75%
Pretax Margin,-,-,-,-,22.02%
Income Tax,(9.96B),3.58B,2.95B,5.62B,6.8B
Income Tax - Current Domestic,4.31B,2.93B,1.49B,3.91B,2.29B
Income Tax - Current Foreign,200M,267M,221M,159M,248M
Income Tax - Deferred Domestic,(14.4B),359M,1.25B,1.55B,4.36B
Income Tax - Deferred Foreign,(66M),30M,(13M),1M,(97M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,30.55B,16.04B,19.79B,18.35B,22.62B
Minority Interest Expense,449M,511M,523M,547M,553M
Net Income,30.1B,15.53B,19.27B,17.8B,22.07B
Net Income Growth,-,-48.41%,24.07%,-7.60%,23.95%
Net Margin Growth,-,-,-,-,16.51%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,30.1B,15.53B,19.27B,17.8B,22.07B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,30.1B,15.53B,19.27B,17.8B,22.07B
EPS (Basic),7.37,3.76,4.66,4.3,5.32
EPS (Basic) Growth,-,-48.98%,23.82%,-7.64%,23.71%
Basic Shares Outstanding,4.08B,4.13B,4.14B,4.14B,4.15B
EPS (Diluted),7.36,3.76,4.65,4.3,5.32
EPS (Diluted) Growth,-,-48.91%,23.76%,-7.64%,23.72%
Diluted Shares Outstanding,4.09B,4.13B,4.14B,4.14B,4.15B
EBITDA,43.47B,47.41B,47.71B,46.59B,48.17B
EBITDA Growth,-,9.06%,0.63%,-2.36%,3.40%
EBITDA Margin,-,-,-,-,36.05%
