Item,2018,2019,2020,2021,2022
Funds from Operations,1.86B,2.09B,2.28B,2.68B,2.94B
Funds from Operations Growth,-,12.19%,9.19%,17.66%,9.58%
Changes in Working Capital,(44.02M),58.77M,175.03M,44.8M,159.31M
Receivables,(52.93M),(26.91M),25.41M,(1.87M),(153.42M)
Inventories,-,-,-,-,-
Accounts Payable,35.5M,(27.93M),25.8M,64.6M,114.6M
Other Assets/Liabilities,(15.91M),81.11M,146.46M,(1.32M),205.95M
Net Operating Cash Flow,1.82B,2.14B,2.45B,2.72B,3.1B
Net Operating Cash Flow Growth,-,18.14%,14.35%,11.09%,13.63%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(2.1B),(2.08B),(2.28B),(2.75B),(2.28B)
Capital Expenditures Growth,-,0.79%,-9.76%,-20.55%,17.21%
Capital Expenditures (Fixed Assets),(2.1B),(2.08B),(2.28B),(2.75B),(2.28B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(829.69M),(34.14M),(1.18B),(158.5M),(964.01M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(161.82M),(189.68M),(298.59M),(305.31M),(370.85M)
Purchase of Investments,(247.6M),(230.06M),(327.95M),(309.37M),(392.92M)
Sale/Maturity of Investments,85.78M,40.39M,29.35M,4.06M,22.07M
Other Uses,-,-,-,-,-
Other Sources,12.15M,358.77M,334.4M,208.59M,249.91M
Net Investing Cash Flow,(3.08B),(1.94B),(3.43B),(3.01B),(3.36B)
