Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,823M,820M,939M,719M,471M
Net Income Growth,-,-0.36%,14.51%,-23.43%,-34.49%
"Depreciation, Depletion & Amortization",166M,180M,180M,211M,224M
Depreciation and Depletion,156M,165M,166M,179M,193M
Amortization of Intangible Assets,10M,15M,14M,32M,31M
Deferred Taxes & Investment Tax Credit,(23M),(20M),(2M),(32M),5M
Deferred Taxes,(23M),(20M),(2M),(32M),5M
Investment Tax Credit,-,-,-,-,-
Other Funds,96M,14M,80M,389M,185M
Funds from Operations,1.06B,994M,1.2B,1.29B,885M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(88M),(2M),349M,(11M),(99M)
Receivables,(24M),(32M),(27M),82M,(84M)
Accounts Payable,(47M),17M,291M,311M,(47M)
Other Assets/Liabilities,3M,20M,35M,(122M),50M
Net Operating Cash Flow,974M,992M,1.55B,1.28B,786M
Net Operating Cash Flow Growth,-,1.85%,55.85%,-17.46%,-38.40%
Net Operating Cash Flow / Sales,15.90%,15.96%,23.00%,17.38%,11.06%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(194M),(206M),(254M),(331M),(251M)
Capital Expenditures Growth,-,-6.19%,-23.30%,-30.31%,24.17%
Capital Expenditures / Sales,-3.17%,-3.32%,-3.78%,-4.51%,-3.53%
Capital Expenditures (Fixed Assets),(194M),(206M),(254M),(331M),(251M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(681M),-,-,(85M),-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,(36M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(859M),(196M),(252M),(452M),(229M)
Net Investing Cash Flow Growth,-,77.18%,-28.57%,-79.37%,49.34%
Net Investing Cash Flow / Sales,-14.03%,-3.15%,-3.75%,-6.16%,-3.22%
