Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,4.57B,540M,1.29B,5.23B,3.83B
Net Income Growth,-,-88.19%,138.15%,306.77%,-26.86%
"Depreciation, Depletion & Amortization",3.1B,3.35B,3.62B,3.79B,3.97B
Depreciation and Depletion,3.01B,3.27B,3.55B,3.74B,3.92B
Amortization of Intangible Assets,87M,82M,66M,49M,52M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,467M,4.21B,4.29B,2.98B,5.16B
Funds from Operations,8.13B,8.1B,9.19B,12.01B,12.95B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(3.46B),(2.49B),(4.09B),(1.87B),(3.12B)
Receivables,(1.05B),(873M),(1.33B),(1.39B),(310M)
Accounts Payable,141M,(571M),(1.79B),71M,(1.86B)
Other Assets/Liabilities,(2.55B),(1.05B),(974M),(554M),(948M)
Net Operating Cash Flow,4.67B,5.61B,5.1B,10.14B,9.83B
Net Operating Cash Flow Growth,-,20.09%,-9.19%,98.84%,-2.99%
Net Operating Cash Flow / Sales,7.14%,8.05%,7.36%,12.10%,10.51%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(5.66B),(5.49B),(5.87B),(5.88B),(6.76B)
Capital Expenditures Growth,-,3.05%,-6.89%,-0.27%,-14.94%
Capital Expenditures / Sales,-8.65%,-7.88%,-8.48%,-7.02%,-7.23%
Capital Expenditures (Fixed Assets),(5.66B),(5.49B),(5.87B),(5.88B),(6.76B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(179M),(66M),-,(228M),-
Sale of Fixed Assets & Businesses,165M,83M,22M,102M,94M
Purchase/Sale of Investments,-,-,-,-,(147M)
Purchase of Investments,-,-,-,-,(147M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,10M,-,-,-,-
Net Investing Cash Flow,(5.68B),(5.47B),(5.85B),(6.01B),(6.82B)
Net Investing Cash Flow Growth,-,3.59%,-6.82%,-2.81%,-13.41%
Net Investing Cash Flow / Sales,-8.67%,-7.85%,-8.45%,-7.17%,-7.29%
