Item,2017,2018,2019,2020,2021
Funds from Operations,2.5B,2.73B,2.84B,3.24B,3.25B
Funds from Operations Growth,-,8.99%,4.22%,14.14%,0.06%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,3.76B,4.38B,5.21B,6.52B,7.27B
Net Operating Cash Flow Growth,-,16.43%,18.84%,25.24%,11.58%
Item,2017,2018,2019,2020,2021
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(439M),(4M),-,-,(38M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1.09B),(1.95B),(2.74B),(4.52B),(4.86B)
Purchase of Investments,(13.34B),(14.25B),(12.37B),(15.35B),(19.11B)
Sale/Maturity of Investments,12.25B,12.3B,9.63B,10.84B,14.25B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(291M),(374M),(325M),(377M),(298M)
Other Sources,-,-,158M,-,-
Net Investing Cash Flow,(1.82B),(2.33B),(2.9B),(4.89B),(5.2B)
Net Investing Cash Flow Growth,-,-28.25%,-24.60%,-68.57%,-6.21%
