Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,2.88B,4.52B,3.59B,924.7M,4.2B
Net Income Growth,-,56.61%,-20.44%,-74.28%,354.23%
"Depreciation, Depletion & Amortization",1.07B,1.31B,1.45B,2.7B,2.77B
Depreciation and Depletion,1.01B,1.12B,1.22B,2.48B,2.55B
Amortization of Intangible Assets,57.5M,186.5M,232.8M,223.7M,223.4M
Deferred Taxes & Investment Tax Credit,95.1M,714.9M,(1.5B),(25.8M),(146.2M)
Deferred Taxes,95.1M,714.9M,(1.5B),(25.8M),(146.2M)
Investment Tax Credit,-,-,-,-,-
Other Funds,37.5M,(1.51B),(150.2M),674.5M,(336.5M)
Funds from Operations,4.08B,5.02B,3.4B,4.27B,6.49B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,89.7M,6.91B,1.65B,(1.45B),986.9M
Receivables,(96.8M),131M,(197.7M),(2.7M),(43M)
Accounts Payable,46.4M,391.6M,31.9M,(210.8M),189.9M
Other Assets/Liabilities,126.1M,6.43B,750.4M,(6M),603.7M
Net Operating Cash Flow,4.17B,11.94B,5.05B,2.83B,7.48B
Net Operating Cash Flow Growth,-,185.98%,-57.72%,-43.94%,164.29%
Net Operating Cash Flow / Sales,18.65%,48.29%,19.04%,12.03%,25.73%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(1.52B),(1.98B),(1.81B),(1.48B),(1.47B)
Capital Expenditures Growth,-,-30.08%,8.59%,17.88%,0.92%
Capital Expenditures / Sales,-6.79%,-8.00%,-6.82%,-6.31%,-5.06%
Capital Expenditures (Fixed Assets),(1.52B),(1.98B),(1.81B),(1.48B),(1.47B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.31B),-,-,-
Sale of Fixed Assets & Businesses,-,608.2M,684.3M,-,1.18B
Purchase/Sale of Investments,615.1M,312.4M,167.7M,(183.5M),56.7M
Purchase of Investments,(674.4M),(191.9M),(190.4M),(443.9M),(432M)
Sale/Maturity of Investments,1.29B,504.3M,358.1M,260.4M,488.7M
Other Uses,-,-,(56.2M),(44.4M),(81.2M)
Other Sources,77.5M,-,-,-,-
Net Investing Cash Flow,(850M),(2.36B),(1.01B),(1.71B),(319.5M)
Net Investing Cash Flow Growth,-,-177.82%,57.20%,-69.32%,81.33%
Net Investing Cash Flow / Sales,-3.80%,-9.55%,-3.81%,-7.28%,-1.10%
