Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,252.79M,481.06M,578.84M,407.87M,1.22B
Net Income Growth,-,90.30%,20.33%,-29.54%,198.20%
"Depreciation, Depletion & Amortization",71.53M,255.73M,660.33M,696.68M,677.07M
Depreciation and Depletion,71.53M,235.23M,641.63M,679.18M,661.47M
Amortization of Intangible Assets,-,20.5M,18.7M,17.5M,15.6M
Deferred Taxes & Investment Tax Credit,-,(47.98M),(74.5M),(39.81M),(157.49M)
Deferred Taxes,-,(47.98M),(74.5M),(39.81M),(157.49M)
Investment Tax Credit,-,-,-,-,-
Other Funds,40.73M,904.46M,695.33M,127.85M,44.57M
Funds from Operations,365.06M,1.59B,1.86B,1.19B,1.78B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(608.28M),68.83M,(985.47M),120.64M,(918.62M)
Receivables,38.69M,(310.9M),(5.95M),70.47M,(202.53M)
Accounts Payable,(187.55M),68.08M,(73.67M),20.11M,105.36M
Other Assets/Liabilities,(65.49M),(7.88M),(375.86M),(349.81M),(730.2M)
Net Operating Cash Flow,(243.22M),1.66B,874.53M,1.31B,861.79M
Net Operating Cash Flow Growth,-,783.36%,-47.38%,50.16%,-34.38%
Net Operating Cash Flow / Sales,-2.00%,16.19%,8.32%,14.22%,7.26%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(73.66M),(269M),(333.84M),(274.2M),(328.32M)
Capital Expenditures Growth,-,-265.18%,-24.10%,17.86%,-19.74%
Capital Expenditures / Sales,-0.61%,-2.62%,-3.18%,-2.97%,-2.77%
Capital Expenditures (Fixed Assets),(54.37M),(215.78M),(288.19M),(198.66M),(245.45M)
Capital Expenditures (Other Assets),(19.29M),(53.23M),(45.65M),(75.54M),(82.87M)
Net Assets from Acquisitions,-,(320.41M),-,(2.01B),-
Sale of Fixed Assets & Businesses,-,430.29M,-,-,620.69M
Purchase/Sale of Investments,-,-,-,(600M),598.81M
Purchase of Investments,-,-,-,(800M),-
Sale/Maturity of Investments,-,-,-,200M,598.81M
Other Uses,-,(61.51M),(16.74M),(12.27M),(525K)
Other Sources,-,-,906.15M,-,-
Net Investing Cash Flow,(55.99M),(220.63M),(302.05M),(2.9B),903.74M
Net Investing Cash Flow Growth,-,-294.06%,-36.90%,-858.66%,131.21%
Net Investing Cash Flow / Sales,-0.46%,-2.15%,-2.87%,-31.35%,7.61%
