Item,2018,2019,2020,2021,2022
Funds from Operations,2.68B,2.29B,2.44B,2.33B,3.07B
Funds from Operations Growth,-,-14.31%,6.28%,-4.35%,31.78%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,2.84B,3.49B,3.87B,4.09B,4.01B
Net Operating Cash Flow Growth,-,22.72%,10.95%,5.73%,-2.08%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(122M),(105M),(114M),(133M),(175M)
Capital Expenditures Growth,-,13.93%,-8.57%,-16.67%,-31.58%
Capital Expenditures (Fixed Assets),(122M),(105M),(114M),(133M),(175M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.9B),-,-,-
Sale of Fixed Assets & Businesses,1.12B,-,-,11M,-
Purchase/Sale of Investments,(2.95B),(155M),(1.95B),(2.18B),(1.11B)
Purchase of Investments,(29.82B),(22.78B),(24.2B),(27.3B),(18.69B)
Sale/Maturity of Investments,26.87B,22.62B,22.25B,25.13B,17.59B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(3M),-,(59M),(169M),-
Other Sources,537M,13M,-,58M,4M
Net Investing Cash Flow,(1.43B),(2.15B),(2.12B),(2.41B),(1.28B)
Net Investing Cash Flow Growth,-,-50.74%,1.12%,-13.37%,46.97%
