Item,2017,2018,2019,2020,2021
Funds from Operations,1.49B,1.49B,1.48B,1.33B,1.09B
Funds from Operations Growth,-,0.42%,-1.10%,-10.14%,-18.11%
Changes in Working Capital,(53.47M),(55.72M),(40.29M),121.83M,(43.77M)
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,(35.26M),(37.51M),26.67M,189.79M,16.72M
Other Assets/Liabilities,(29.28M),(23.2M),(76.69M),(68.23M),(54.57M)
Net Operating Cash Flow,1.43B,1.44B,1.44B,1.45B,1.04B
Net Operating Cash Flow Growth,-,0.28%,-0.07%,0.85%,-28.01%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(132.56M),(131.86M),(156.72M),(148.23M),(185.28M)
Capital Expenditures Growth,-,0.53%,-18.86%,5.42%,-24.99%
Capital Expenditures (Fixed Assets),(132.56M),(131.86M),(156.72M),(148.23M),(185.28M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(15.81M),(4.72M),-,(8.24M),(24.22M)
Sale of Fixed Assets & Businesses,4.4M,1.88M,6.28M,1.31M,1.73M
Purchase/Sale of Investments,(812.14M),392.01M,(1.46B),302.32M,(558M)
Purchase of Investments,(1.77B),(873.32M),(2.62B),(861.05M),(1.75B)
Sale/Maturity of Investments,960.97M,1.27B,1.17B,1.16B,1.19B
Other Uses,-,-,-,-,-
Other Sources,1.42M,6.89M,30.18M,207K,1.29M
Net Investing Cash Flow,(954.68M),264.2M,(1.58B),147.37M,(764.48M)
