Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,555.1M,598.7M,449.9M,712.7M,666.3M
Net Income Growth,-,7.85%,-24.85%,58.41%,-6.51%
"Depreciation, Depletion & Amortization",237.4M,296.1M,323.7M,358.1M,383.6M
Depreciation and Depletion,135.6M,165.3M,185.7M,192.2M,206.9M
Amortization of Intangible Assets,101.8M,130.8M,138M,165.9M,176.7M
Deferred Taxes & Investment Tax Credit,(73.6M),18.3M,(29.3M),31.1M,49.8M
Deferred Taxes,(73.6M),18.3M,(29.3M),31.1M,49.8M
Investment Tax Credit,-,-,-,-,-
Other Funds,37.6M,36.4M,59.4M,43.7M,209.2M
Funds from Operations,756.5M,949.5M,803.7M,1.15B,1.31B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(13.5M),(15.1M),202.1M,(47.8M),(111.9M)
Receivables,(45.5M),(17.4M),(70.3M),1.8M,(29.7M)
Accounts Payable,28.5M,67.8M,150.9M,24.3M,(80.8M)
Other Assets/Liabilities,(19.2M),(62.6M),106.5M,(73.4M),4.3M
Net Operating Cash Flow,743M,934.4M,1.01B,1.1B,1.2B
Net Operating Cash Flow Growth,-,25.76%,7.64%,9.15%,9.04%
Net Operating Cash Flow / Sales,34.64%,39.01%,38.58%,39.42%,39.92%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(183.5M),(231M),(216.8M),(246.8M),(268.4M)
Capital Expenditures Growth,-,-25.89%,6.15%,-13.84%,-8.75%
Capital Expenditures / Sales,-8.55%,-9.64%,-8.32%,-8.86%,-8.95%
Capital Expenditures (Fixed Assets),(183.5M),(231M),(216.8M),(246.8M),(268.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(873.3M),(138.2M),(699.2M),(275.8M),(289.8M)
Sale of Fixed Assets & Businesses,-,-,-,23.1M,-
Purchase/Sale of Investments,(41.5M),(14.5M),(4.5M),(104.1M),(32.8M)
Purchase of Investments,(41.9M),(15M),(4.5M),(104.1M),(32.8M)
Sale/Maturity of Investments,400K,500K,-,-,-
Other Uses,(7.2M),(3.1M),(7.4M),-,(1.2M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.11B),(265.4M),(927.9M),(595.8M),(592M)
Net Investing Cash Flow Growth,-,75.99%,-249.62%,35.79%,0.64%
Net Investing Cash Flow / Sales,-51.53%,-11.08%,-35.59%,-21.40%,-19.74%
