Item,2018,2019,2020,2021,2022
Funds from Operations,5.43B,6.25B,5.49B,7.17B,8.15B
Funds from Operations Growth,-,15.18%,-12.28%,30.74%,13.60%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,3.83B,6.06B,10.69B,8.36B,8.4B
Net Operating Cash Flow Growth,-,58.37%,76.34%,-21.74%,0.42%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(1.21B),(1.08B),(1.02B),(1.09B),(1.15B)
Capital Expenditures Growth,-,10.84%,5.20%,-6.46%,-5.98%
Capital Expenditures (Fixed Assets),(1.21B),(1.08B),(1.02B),(1.09B),(1.15B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1.76B),-,(1.98B),(3.48B),(649M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,1.93B,(1.92B),(3.43B),(4.06B),(2.34B)
Purchase of Investments,(9.67B),(22.95B),(19.49B),(18.67B),(24.95B)
Sale/Maturity of Investments,11.6B,21.04B,16.06B,14.61B,22.61B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(220M),(50M),(894M),(1.02B),(421M)
Other Sources,-,254M,-,-,-
Net Investing Cash Flow,(1.26B),(2.79B),(7.32B),(9.64B),(4.56B)
Net Investing Cash Flow Growth,-,-121.76%,-162.32%,-31.59%,52.69%
