Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,889.25M,803.08M,311.38M,(2.33B),(1.01B)
Net Income Growth,-,-9.69%,-61.23%,-847.31%,56.51%
"Depreciation, Depletion & Amortization",552.37M,550.6M,624.88M,725.5M,715.96M
Depreciation and Depletion,547.9M,546.1M,602.9M,699.6M,685.7M
Amortization of Intangible Assets,4.47M,4.5M,21.98M,25.9M,30.26M
Deferred Taxes & Investment Tax Credit,(310.85M),(498.65M),174.19M,562.48M,(2.71M)
Deferred Taxes,(310.85M),(498.65M),174.19M,562.48M,(2.71M)
Investment Tax Credit,-,-,-,-,-
Other Funds,222.39M,213.7M,112.01M,212.16M,217.16M
Funds from Operations,1.35B,1.07B,1.22B,(826.81M),(81.57M)
Extraordinaries,-,-,-,-,-
Changes in Working Capital,523.42M,(107.24M),(321.39M),(245.62M),(141.02M)
Receivables,829K,(59.16M),(86.71M),81.65M,(29.44M)
Accounts Payable,70.95M,49.53M,(61.91M),(162.48M),117.8M
Other Assets/Liabilities,451.63M,(97.61M),(172.77M),(164.79M),(229.38M)
Net Operating Cash Flow,1.88B,961.49M,901.07M,(1.07B),(222.59M)
Net Operating Cash Flow Growth,-,-48.76%,-6.28%,-219.02%,79.24%
Net Operating Cash Flow / Sales,30.91%,14.31%,13.63%,-51.17%,-5.91%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(949.05M),(1.6B),(1.07B),(290.12M),(346.69M)
Capital Expenditures Growth,-,-68.84%,33.27%,72.87%,-19.50%
Capital Expenditures / Sales,-15.63%,-23.85%,-16.17%,-13.84%,-9.21%
Capital Expenditures (Fixed Assets),(935.47M),(1.48B),(1.06B),(290.12M),(290.66M)
Capital Expenditures (Other Assets),(13.57M),(126.41M),(6M),-,(56.03M)
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,20.37M,54.21M,695K,24.36M,4.27M
Purchase/Sale of Investments,(28.96M),325.36M,-,-,-
Purchase of Investments,(229.33M),(34.1M),-,-,-
Sale/Maturity of Investments,200.37M,359.46M,-,-,-
Other Uses,-,-,-,-,-
Other Sources,180M,75M,-,-,-
Net Investing Cash Flow,(957.63M),(1.22B),(1.07B),(265.76M),(342.42M)
Net Investing Cash Flow Growth,-,-27.69%,12.61%,75.13%,-28.85%
Net Investing Cash Flow / Sales,-15.78%,-18.20%,-16.16%,-12.68%,-9.10%
