Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,2.23B,2.94B,3.7B,6.38B,7.73B
Net Income Growth,-,31.87%,25.80%,72.54%,21.19%
"Depreciation, Depletion & Amortization",2.03B,2.27B,2.28B,2.33B,2.59B
Depreciation and Depletion,439M,527M,564M,658M,831M
Amortization of Intangible Assets,1.59B,1.74B,1.71B,1.67B,1.76B
Deferred Taxes & Investment Tax Credit,(1.1B),(379M),(302M),(552M),(647M)
Deferred Taxes,(1.1B),(379M),(302M),(552M),(647M)
Investment Tax Credit,-,-,-,-,-
Other Funds,348M,287M,(33M),534M,1.19B
Funds from Operations,3.51B,5.11B,5.64B,8.68B,10.86B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,494M,(570M),(665M),(395M),(1.55B)
Receivables,(362M),(366M),(225M),(1.3B),(204M)
Accounts Payable,274M,201M,266M,59M,479M
Other Assets/Liabilities,663M,(81M),(248M),1.36B,(758M)
Net Operating Cash Flow,4.01B,4.54B,4.97B,8.29B,9.31B
Net Operating Cash Flow Growth,-,13.43%,9.47%,66.68%,12.34%
Net Operating Cash Flow / Sales,19.15%,18.65%,19.47%,25.73%,23.75%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(508M),(758M),(926M),(1.47B),(2.52B)
Capital Expenditures Growth,-,-49.21%,-22.16%,-59.18%,-71.17%
Capital Expenditures / Sales,-2.43%,-3.11%,-3.63%,-4.58%,-6.43%
Capital Expenditures (Fixed Assets),(508M),(758M),(926M),(1.47B),(2.52B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(7.23B),(536M),(1.84B),(38M),(19.4B)
Sale of Fixed Assets & Businesses,7M,50M,1.16B,8M,20M
Purchase/Sale of Investments,22M,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,22M,-,-,-,-
Other Uses,(24M),(9M),-,(6M),(34M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(7.73B),(1.25B),(1.49B),(1.51B),(21.93B)
Net Investing Cash Flow Growth,-,83.79%,-18.68%,-1.55%,"-1,352.45%"
Net Investing Cash Flow / Sales,-36.95%,-5.14%,-5.82%,-4.69%,-55.93%
