Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,467.4M,303.6M,555.9M,740.1M,757.1M
Net Income Growth,-,-35.04%,83.10%,33.14%,2.30%
"Depreciation, Depletion & Amortization",181M,179M,205.3M,244.1M,290.7M
Depreciation and Depletion,141.5M,140.3M,154.2M,167.3M,177.4M
Amortization of Intangible Assets,39.5M,38.7M,51.1M,76.8M,113.3M
Deferred Taxes & Investment Tax Credit,(32.7M),(216.9M),9.3M,2.6M,18.4M
Deferred Taxes,(32.7M),(216.9M),9.3M,2.6M,18.4M
Investment Tax Credit,-,-,-,-,-
Other Funds,234M,565.6M,133.4M,84.6M,121M
Funds from Operations,849.7M,831.3M,903.9M,1.07B,1.19B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(391.8M),(84.8M),(152.6M),(24.6M),(226.2M)
Receivables,(62.5M),(42.2M),14.7M,(113.2M),(22.1M)
Accounts Payable,43.6M,46.4M,(68.2M),255.2M,68.2M
Other Assets/Liabilities,(237.1M),(76.3M),(57.9M),23.4M,(150.5M)
Net Operating Cash Flow,457.9M,746.5M,751.3M,1.05B,961M
Net Operating Cash Flow Growth,-,63.03%,0.64%,39.33%,-8.20%
Net Operating Cash Flow / Sales,6.40%,10.56%,10.78%,12.45%,10.63%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(256.6M),(257.2M),(218.6M),(272.1M),(298.5M)
Capital Expenditures Growth,-,-0.23%,15.01%,-24.47%,-9.70%
Capital Expenditures / Sales,-3.58%,-3.64%,-3.14%,-3.24%,-3.30%
Capital Expenditures (Fixed Assets),(226.7M),(219.4M),(201.4M),(255M),(278.1M)
Capital Expenditures (Other Assets),(29.9M),(37.8M),(17.2M),(17.1M),(20.4M)
Net Assets from Acquisitions,(3.8M),(6.5M),(350.4M),(1.48B),(39.5M)
Sale of Fixed Assets & Businesses,9.4M,7.8M,9.2M,8.7M,3.4M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(232.5M),(251M),(554.2M),(1.74B),(332.7M)
Net Investing Cash Flow Growth,-,-7.96%,-120.80%,-213.59%,80.86%
Net Investing Cash Flow / Sales,-3.25%,-3.55%,-7.95%,-20.67%,-3.68%
