Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,457.25M,582.49M,612.3M,814.89M,784.83M
Net Income Growth,-,27.39%,5.12%,33.09%,-3.69%
"Depreciation, Depletion & Amortization",49.88M,48.37M,46.33M,46.35M,47.94M
Depreciation and Depletion,49.88M,48.37M,46.33M,46.35M,47.94M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,27.9M,(5.95M),38.7M,39.14M,59.47M
Funds from Operations,535.02M,624.91M,697.33M,900.38M,892.24M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,167.74M,72.86M,56.56M,(170.19M),(85.08M)
Receivables,-,-,-,-,-
Accounts Payable,15.48M,(2.13M),(24K),2.23M,15.5M
Other Assets/Liabilities,152.25M,74.99M,56.59M,(172.42M),(100.58M)
Net Operating Cash Flow,702.76M,697.77M,753.89M,730.18M,807.15M
Net Operating Cash Flow Growth,-,-0.71%,8.04%,-3.14%,10.54%
Net Operating Cash Flow / Sales,60.32%,57.43%,61.21%,57.72%,60.80%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(49.5M),(37.01M),(40.32M),(43.4M),(53.03M)
Capital Expenditures Growth,-,25.24%,-8.94%,-7.64%,-22.21%
Capital Expenditures / Sales,-4.25%,-3.05%,-3.27%,-3.43%,-3.99%
Capital Expenditures (Fixed Assets),(49.5M),(37.01M),(40.32M),(43.4M),(53.03M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(9.87M),-,-
Sale of Fixed Assets & Businesses,-,52.24M,-,20.81M,-
Purchase/Sale of Investments,(367.67M),1.06B,217.38M,(49.67M),(216.21M)
Purchase of Investments,(4.93B),(2.98B),(2.03B),(2.36B),(2.87B)
Sale/Maturity of Investments,4.56B,4.03B,2.25B,2.31B,2.65B
Other Uses,-,(160K),-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(405.08M),1.07B,167.2M,(72.26M),(269.25M)
Net Investing Cash Flow Growth,-,364.18%,-84.38%,-143.22%,-272.62%
Net Investing Cash Flow / Sales,-34.77%,88.08%,13.57%,-5.71%,-20.28%
