Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,84.17M,128.05M,144.96M,140.32M,169.17M
Net Income Growth,-,52.12%,13.21%,-3.20%,20.56%
"Depreciation, Depletion & Amortization",7.16M,12.62M,26.9M,31.83M,39.54M
Depreciation and Depletion,7.01M,11.43M,17.26M,22.36M,29.36M
Amortization of Intangible Assets,144K,1.19M,9.63M,9.48M,10.18M
Deferred Taxes & Investment Tax Credit,(5.46M),(7.09M),(6.04M),(2.74M),(12.05M)
Deferred Taxes,-,(7.09M),(6.04M),(2.74M),(12.05M)
Investment Tax Credit,-,-,-,-,-
Other Funds,19.63M,32.41M,66.43M,74.11M,135.66M
Funds from Operations,105.5M,165.98M,232.24M,243.53M,332.32M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,31.17M,23.1M,26.76M,(20.88M),(118.19M)
Receivables,(38.14M),(60.51M),(124.07M),86.54M,(247.72M)
Accounts Payable,35.46M,31.48M,47.84M,3.33M,91.71M
Other Assets/Liabilities,40.15M,67.72M,106.94M,20.6M,54.36M
Net Operating Cash Flow,136.67M,189.08M,259M,222.66M,214.13M
Net Operating Cash Flow Growth,-,38.35%,36.98%,-14.03%,-3.83%
Net Operating Cash Flow / Sales,22.51%,20.17%,18.17%,15.26%,10.90%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(21.38M),(38.61M),(72.56M),(126.79M),(149.25M)
Capital Expenditures Growth,-,-80.56%,-87.95%,-74.73%,-17.72%
Capital Expenditures / Sales,-3.52%,-4.12%,-5.09%,-8.69%,-7.60%
Capital Expenditures (Fixed Assets),(21.38M),(38.61M),(72.56M),(126.79M),(149.25M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(108.93M),(109.9M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(64.03M),(19.28M),(43.46M),(111.35M),(332.94M)
Purchase of Investments,(144.29M),(148.63M),(186.2M),(278.46M),(596.02M)
Sale/Maturity of Investments,80.27M,129.35M,142.74M,167.11M,263.08M
Other Uses,-,-,(3.26M),-,(2.02M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(85.41M),(166.82M),(224.32M),(236.64M),(484.21M)
Net Investing Cash Flow Growth,-,-95.32%,-34.47%,-5.49%,-104.62%
Net Investing Cash Flow / Sales,-14.07%,-17.80%,-15.73%,-16.22%,-24.66%
