Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,1.91B,1.05B,(322M),3.43B,868M
Net Income Growth,-,-45.02%,-130.70%,"1,164.29%",-74.67%
"Depreciation, Depletion & Amortization",2.58B,2.54B,2.63B,2.6B,2.48B
Depreciation and Depletion,2.28B,2.27B,2.25B,2.24B,2.19B
Amortization of Intangible Assets,294M,267M,379M,354M,293M
Deferred Taxes & Investment Tax Credit,2.23B,1.08B,(294M),(167M),(249M)
Deferred Taxes,2.23B,1.08B,(294M),(167M),(249M)
Investment Tax Credit,-,-,-,-,-
Other Funds,1.09B,1.07B,2.48B,1.38B,2.06B
Funds from Operations,7.8B,5.73B,4.49B,7.24B,5.16B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(4.84B),(1.74B),(2.25B),(1.37B),(570M)
Receivables,(586M),(36M),(948M),(756M),508M
Accounts Payable,(27M),(525M),(225M),1.61B,1.71B
Other Assets/Liabilities,550M,(127M),(424M),(190M),(2.22B)
Net Operating Cash Flow,2.96B,4B,2.24B,5.87B,4.59B
Net Operating Cash Flow Growth,-,34.85%,-43.96%,162.10%,-21.77%
Net Operating Cash Flow / Sales,9.60%,13.83%,8.31%,21.07%,16.34%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(2.96B),(2.86B),(2.38B),(2.5B),(3.12B)
Capital Expenditures Growth,-,3.38%,16.56%,-4.99%,-24.78%
Capital Expenditures / Sales,-9.57%,-9.88%,-8.84%,-8.98%,-11.11%
Capital Expenditures (Fixed Assets),(2.96B),(2.86B),(2.38B),(2.5B),(3.12B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(207M),(1.53B),(866M),(505M),-
Sale of Fixed Assets & Businesses,1.11B,597M,703M,354M,602M
Purchase/Sale of Investments,65M,(13M),(53M),(45M),207M
Purchase of Investments,(33M),(39M),(101M),(60M),(55M)
Sale/Maturity of Investments,98M,26M,48M,15M,262M
Other Uses,(1.63B),(403M),(644M),(903M),(148M)
Other Sources,156M,-,-,-,-
Net Investing Cash Flow,(1.88B),(3.46B),(2.58B),(2.8B),(2.09B)
Net Investing Cash Flow Growth,-,-83.88%,25.43%,-8.46%,25.36%
Net Investing Cash Flow / Sales,-6.09%,-11.96%,-9.57%,-10.03%,-7.42%
