Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,1.22B,1.16B,1.21B,1.58B,1.92B
Net Income Growth,-,-4.35%,4.24%,30.23%,21.31%
"Depreciation, Depletion & Amortization",299.7M,312.1M,308.1M,395.6M,392.9M
Depreciation and Depletion,252.8M,244.8M,258.5M,309.2M,311.9M
Amortization of Intangible Assets,46.9M,67.3M,49.6M,86.4M,81M
Deferred Taxes & Investment Tax Credit,(12M),15.2M,30.8M,(29.6M),(4.7M)
Deferred Taxes,(12M),15.2M,30.8M,(29.6M),(4.7M)
Investment Tax Credit,-,-,-,-,-
Other Funds,55.6M,77.3M,70.5M,99.2M,89.5M
Funds from Operations,1.56B,1.57B,1.62B,2.05B,2.39B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(447.5M),(66.3M),(30.7M),(505.2M),(219.9M)
Receivables,(237.9M),117.3M,(146.3M),(398.4M),(273.1M)
Accounts Payable,48.8M,(60.2M),204.3M,131.7M,62.5M
Other Assets/Liabilities,(132.8M),9.3M,(80.4M),(29M),22.9M
Net Operating Cash Flow,1.11B,1.5B,1.59B,1.54B,2.17B
Net Operating Cash Flow Growth,-,35.01%,5.97%,-3.26%,41.20%
Net Operating Cash Flow / Sales,13.57%,18.26%,18.51%,14.16%,17.23%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(310.6M),(295M),(276.8M),(360.4M),(383.8M)
Capital Expenditures Growth,-,5.02%,6.17%,-30.20%,-6.49%
Capital Expenditures / Sales,-3.79%,-3.59%,-3.22%,-3.31%,-3.04%
Capital Expenditures (Fixed Assets),(310.6M),(295M),(276.8M),(360.4M),(383.8M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(158.9M),(937.4M),(50.4M),(2.23B),(288.2M)
Sale of Fixed Assets & Businesses,5M,7.4M,12.7M,3.7M,5.6M
Purchase/Sale of Investments,22.7M,(3.8M),(18.4M),(8.6M),(81.2M)
Purchase of Investments,(44.5M),(65.4M),(141.6M),(164.5M),(309.4M)
Sale/Maturity of Investments,67.2M,61.6M,123.2M,155.9M,228.2M
Other Uses,-,-,(600K),(13.7M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(441.8M),(1.23B),(333.5M),(1.89B),(731.1M)
Net Investing Cash Flow Growth,-,-178.13%,72.86%,-465.97%,61.27%
Net Investing Cash Flow / Sales,-5.39%,-14.94%,-3.88%,-17.35%,-5.79%
