Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,1.34B,977M,1.26B,1.5B,962M
Net Income Growth,-,-27.31%,29.38%,18.28%,-35.65%
"Depreciation, Depletion & Amortization",516M,484M,479M,467M,478M
Depreciation and Depletion,493M,457M,452M,-,478M
Amortization of Intangible Assets,23M,27M,27M,-,-
Deferred Taxes & Investment Tax Credit,46M,47M,69M,125M,(46M)
Deferred Taxes,46M,47M,69M,125M,(46M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(321M),(220M),(54M),(388M),271M
Funds from Operations,1.59B,1.29B,1.76B,1.7B,1.67B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(49M),(112M),228M,2M,(14M)
Receivables,76M,(145M),75M,(9M),(257M)
Accounts Payable,115M,(9M),(9M),194M,411M
Other Assets/Liabilities,(154M),40M,216M,(48M),243M
Net Operating Cash Flow,1.54B,1.18B,1.99B,1.7B,1.65B
Net Operating Cash Flow Growth,-,-23.44%,68.88%,-14.35%,-2.94%
Net Operating Cash Flow / Sales,11.34%,8.66%,14.42%,11.99%,10.78%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(578M),(586M),(505M),(553M),(488M)
Capital Expenditures Growth,-,-1.38%,13.82%,-9.50%,11.75%
Capital Expenditures / Sales,-4.27%,-4.32%,-3.67%,-3.90%,-3.19%
Capital Expenditures (Fixed Assets),(578M),(586M),(505M),(553M),(488M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(28M),(8M),(7M),-,-
Sale of Fixed Assets & Businesses,-,1.33B,-,-,-
Purchase/Sale of Investments,(397M),64M,(66M),1M,2M
Purchase of Investments,(397M),(19M),(335M),(71M),(17M)
Sale/Maturity of Investments,-,83M,269M,72M,19M
Other Uses,-,(28M),(7M),-,(22M)
Other Sources,-,-,-,-,18M
Net Investing Cash Flow,(948M),774M,(585M),(528M),(448M)
Net Investing Cash Flow Growth,-,181.65%,-175.58%,9.74%,15.15%
Net Investing Cash Flow / Sales,-7.00%,5.70%,-4.25%,-3.72%,-2.93%
