Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,971.77M,944.4M,1.77B,825.5M,982.6M
Net Income Growth,-,-2.82%,87.20%,-53.31%,19.03%
"Depreciation, Depletion & Amortization",344.97M,367M,416M,512.9M,634.1M
Depreciation and Depletion,49.51M,49.5M,49.2M,46.7M,49.7M
Amortization of Intangible Assets,295.45M,317.5M,366.8M,466.2M,584.4M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,80.91M,156M,(575.5M),510.9M,656.1M
Funds from Operations,1.4B,1.47B,1.61B,1.85B,2.27B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(163.16M),(37.3M),(146.6M),(324.2M),(260.9M)
Receivables,(20.17M),(97.5M),(58.7M),55.2M,(119.6M)
Accounts Payable,73.33M,68.8M,(12.2M),93.1M,66.3M
Other Assets/Liabilities,56M,80.8M,47M,(161M),127M
Net Operating Cash Flow,1.23B,1.43B,1.46B,1.53B,2.01B
Net Operating Cash Flow Growth,-,15.85%,2.22%,4.33%,31.92%
Net Operating Cash Flow / Sales,26.79%,27.55%,27.24%,31.42%,34.82%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(59.54M),(58.6M),(62.9M),(46M),(62.6M)
Capital Expenditures Growth,-,1.57%,-7.34%,26.87%,-36.09%
Capital Expenditures / Sales,-1.29%,-1.13%,-1.17%,-0.95%,-1.08%
Capital Expenditures (Fixed Assets),(48.75M),(49.1M),(52.7M),(28.3M),(32.9M)
Capital Expenditures (Other Assets),(10.78M),(9.5M),(10.2M),(17.7M),(29.7M)
Net Assets from Acquisitions,(153.74M),(1.28B),(2.39B),(6.02B),(217M)
Sale of Fixed Assets & Businesses,-,-,1.16B,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(6.93M),(700K),(2.6M),(5.5M),(6M)
Other Sources,51K,400K,4.1M,-,-
Net Investing Cash Flow,(209.58M),(1.34B),(1.3B),(6.07B),(142.9M)
Net Investing Cash Flow Growth,-,-537.05%,2.93%,-368.67%,97.65%
Net Investing Cash Flow / Sales,-4.55%,-25.72%,-24.15%,-125.13%,-2.47%
