Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,557.04M,681.07M,200.53M,1.16B,4.07B
Net Income Growth,-,22.27%,-70.56%,477.47%,251.04%
"Depreciation, Depletion & Amortization",515.22M,407.97M,394.54M,693M,1.64B
Depreciation and Depletion,515.22M,407.97M,394.54M,693M,1.64B
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,229.6M,244.42M,71.78M,126M,235M
Deferred Taxes,229.6M,244.42M,71.78M,126M,235M
Investment Tax Credit,-,-,-,-,-
Other Funds,(33.5M),29.04M,18.12M,(166M),(293M)
Funds from Operations,1.27B,1.36B,684.96M,1.81B,5.64B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(163.46M),85.03M,93.27M,(144M),(186M)
Receivables,(146.92M),153.38M,(5.7M),(229M),(184M)
Accounts Payable,30.47M,(30.18M),(30.04M),47M,96M
Other Assets/Liabilities,24.01M,(21.64M),9.53M,(7M),49M
Net Operating Cash Flow,1.1B,1.45B,778.24M,1.67B,5.46B
Net Operating Cash Flow Growth,-,31.01%,-46.24%,114.20%,227.29%
Net Operating Cash Flow / Sales,51.54%,72.91%,55.38%,45.42%,57.35%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(894.47M),(788.37M),(575.85M),(728M),(1.71B)
Capital Expenditures Growth,-,11.86%,26.96%,-26.42%,-134.89%
Capital Expenditures / Sales,-41.73%,-39.71%,-40.98%,-19.84%,-17.97%
Capital Expenditures (Fixed Assets),(894.47M),(788.37M),(575.85M),(728M),(1.71B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,678.35M,2.6M,828K,8M,36M
Purchase/Sale of Investments,(77.26M),240.13M,(9.46M),-,-
Purchase of Investments,(77.26M),(9.34M),(9.46M),-,-
Sale/Maturity of Investments,-,249.46M,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(293.38M),(545.64M),(584.48M),313M,(1.67B)
Net Investing Cash Flow Growth,-,-85.98%,-7.12%,153.55%,-634.82%
Net Investing Cash Flow / Sales,-13.69%,-27.48%,-41.59%,8.53%,-17.60%
