Item,2017,2018,2019,2020,2021
Funds from Operations,848.14M,897.53M,974.52M,1.08B,1.23B
Funds from Operations Growth,-,5.82%,8.58%,10.55%,13.71%
Changes in Working Capital,(29.67M),(46.91M),(4.47M),48.71M,(35.13M)
Receivables,(20.89M),(29.43M),(12.15M),38.2M,(38.24M)
Inventories,-,-,-,-,-
Accounts Payable,3.56M,(3.02M),(5.95M),13.17M,(473K)
Other Assets/Liabilities,(12.33M),(14.46M),13.63M,(2.66M),3.58M
Net Operating Cash Flow,818.47M,850.62M,970.05M,1.13B,1.19B
Net Operating Cash Flow Growth,-,3.93%,14.04%,16.08%,5.67%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(147.04M),(149.81M),(154.24M),(128.57M),(133.69M)
Capital Expenditures Growth,-,-1.88%,-2.95%,16.64%,-3.99%
Capital Expenditures (Fixed Assets),(147.04M),(149.81M),(154.24M),(128.57M),(133.69M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(441.55M),(451.83M),(773.96M),(271.42M),(1.26B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,231K,(6.09M),(13.16M),(49.5M),(634K)
Purchase of Investments,-,(156.98M),(638.96M),(1.29B),(1.73B)
Sale/Maturity of Investments,231K,150.89M,625.81M,1.24B,1.73B
Other Uses,(16.75M),(10.61M),(5.81M),-,(31.23M)
Other Sources,-,-,-,3.12M,-
Net Investing Cash Flow,(605.11M),(618.35M),(947.16M),(446.37M),(1.42B)
