Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,4.39B,4.15B,4.39B,7.72B,6.83B
Net Income Growth,-,-5.56%,5.84%,76.00%,-11.49%
"Depreciation, Depletion & Amortization",2.28B,2.6B,2.72B,2.85B,2.97B
Depreciation and Depletion,2.26B,2.58B,2.69B,2.83B,2.94B
Amortization of Intangible Assets,16M,17M,28M,27M,28M
Deferred Taxes & Investment Tax Credit,-,-,-,(70M),571M
Deferred Taxes,-,-,-,(70M),571M
Investment Tax Credit,-,-,-,-,-
Other Funds,61M,949M,846M,(1.04B),(700M)
Funds from Operations,6.73B,7.69B,7.95B,9.46B,9.67B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,33M,(88M),1.28B,(503M),(1.15B)
Receivables,(423M),(326M),327M,(962M),(797M)
Accounts Payable,698M,396M,1.26B,999M,(296M)
Other Assets/Liabilities,-,-,-,-,-
Net Operating Cash Flow,6.76B,7.6B,9.23B,8.96B,8.52B
Net Operating Cash Flow Growth,-,12.44%,21.44%,-2.96%,-4.88%
Net Operating Cash Flow / Sales,14.48%,14.81%,17.91%,15.25%,14.15%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(3.57B),(4.16B),(2.84B),(3.58B),(4.4B)
Capital Expenditures Growth,-,-16.37%,31.82%,-26.17%,-22.87%
Capital Expenditures / Sales,-7.65%,-8.10%,-5.50%,-6.09%,-7.30%
Capital Expenditures (Fixed Assets),(3.57B),(4.16B),(2.84B),(3.58B),(4.4B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1.25B),(1.68B),(568M),(1.11B),(224M)
Sale of Fixed Assets & Businesses,808M,61M,68M,2.16B,1.24B
Purchase/Sale of Investments,57M,25M,(20M),(117M),14M
Purchase of Investments,-,-,(20M),(117M),-
Sale/Maturity of Investments,57M,25M,-,-,14M
Other Uses,-,-,(38M),(4M),(21M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(3.9B),(5.72B),(3.39B),(2.64B),(3.39B)
Net Investing Cash Flow Growth,-,-46.63%,40.68%,22.10%,-28.23%
Net Investing Cash Flow / Sales,-8.36%,-11.14%,-6.58%,-4.50%,-5.63%
